CÓD. PROVINCIA;PROVINCIA;CÓD. MUNICIPIO;MUNICIPIO;DISTRITO;SECCIÓN;MESA;CENSO;TOTAL VOTOS;TOTAL ABSTENCIÓN;VOTOS EN BRANCO;VOTOS NULOS;VOTOS A CANDIDATURAS;VOTOS VÁLIDOS;AU.TO.NO.MO (PARTIDO DE LOS AUTÓNOMOS Y PROFESIONALES);BNG (BLOQUE NACIONALISTA GALEGO);CDS (CENTRO DEMOCRÁTICO Y SOCIAL);D.N. (DEMOCRACIA NACIONAL);D.O. (DEMOCRACIA OURENSANA);EU-IU (ESQUERDA UNIDA - IZQUIERDA UNIDA);FE de las JONS (FALANGE ESPAÑOLA DE LAS J.O.N.S.);FPG (FRENTE POPULAR GALEGA);IDEGA (IDENTIDADE GALEGA);IR-ERG (IZQUIERDA REPUBLICANA-ESQUERDA REPUBLICANA GALEGA);NÓS-UP (NÓS-UNIDADE POPULAR);PH (PARTIDO HUMANISTA);PP (PARTIDO POPULAR);PSdeG - PSOE (PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL);S.E.P. (PARTIDO SOCIAL ESPAÑOL POPULAR);SDD (PARTIDO SOCIAL Y DEMOCRÁTICO DE DERECHO)
15;A Coruña;17;Cambre;1;6;U;883;517;366;10;1;506;516;1;139;4;0;;9;0;0;1;;0;1;152;199;;
15;A Coruña;17;Cambre;1;7;A;638;400;238;4;1;395;399;0;109;2;0;;5;0;0;0;;1;0;121;157;;
15;A Coruña;17;Cambre;1;7;B;561;360;201;11;3;346;357;2;84;2;0;;2;0;0;2;;0;1;114;139;;
15;A Coruña;17;Cambre;1;8;A;794;477;317;13;0;464;477;0;136;3;0;;13;0;0;0;;0;0;126;186;;
15;A Coruña;17;Cambre;1;8;B;737;447;290;7;1;439;446;1;131;0;0;;5;0;0;0;;0;2;106;194;;
15;A Coruña;17;Cambre;1;9;A;588;345;243;9;3;333;342;1;96;0;0;;6;0;0;0;;0;0;90;140;;
15;A Coruña;17;Cambre;1;9;B;573;346;227;2;0;344;346;1;95;0;0;;5;0;1;0;;0;5;77;160;;
15;A Coruña;17;Cambre;1;10;U;557;320;237;7;0;313;320;1;87;0;0;;6;0;0;0;;0;0;102;117;;
15;A Coruña;17;Cambre;2;1;A;568;349;219;2;0;347;349;0;108;1;0;;5;0;2;0;;0;0;107;124;;
15;A Coruña;17;Cambre;2;1;B;550;338;212;3;0;335;338;0;76;0;1;;2;0;0;2;;0;0;130;124;;
15;A Coruña;17;Cambre;2;2;A;862;537;325;8;0;529;537;0;146;0;1;;13;0;0;0;;0;0;165;204;;
15;A Coruña;17;Cambre;2;2;B;248;162;86;0;1;161;161;0;39;0;0;;1;0;0;0;;0;0;63;58;;
15;A Coruña;17;Cambre;2;3;A;707;463;244;8;6;449;457;0;100;2;1;;10;0;0;0;;0;2;152;182;;
15;A Coruña;17;Cambre;2;3;B;567;374;193;8;3;363;371;0;71;0;0;;6;0;0;1;;1;0;143;141;;
15;A Coruña;17;Cambre;2;3;C;576;350;226;6;1;343;349;0;86;0;0;;0;0;0;0;;0;0;124;133;;
15;A Coruña;17;Cambre;2;4;A;297;168;129;2;3;163;165;0;41;0;0;;0;0;1;0;;0;1;67;53;;
15;A Coruña;17;Cambre;2;4;B;660;433;227;8;1;424;432;0;92;0;0;;8;0;1;1;;0;2;130;190;;
15;A Coruña;18;Capela (A);1;1;A;884;567;317;11;0;556;567;0;114;1;0;;1;0;0;0;;1;0;188;251;;
15;A Coruña;18;Capela (A);1;1;B;453;286;167;3;0;283;286;0;48;0;1;;0;0;0;0;;0;1;86;147;;
15;A Coruña;19;Carballo;1;1;U;854;587;267;14;1;572;586;0;161;0;0;;4;0;0;0;;1;1;213;192;;
15;A Coruña;19;Carballo;1;2;U;921;563;358;9;1;553;562;0;208;0;1;;1;0;0;2;;1;1;178;161;;
15;A Coruña;19;Carballo;1;3;A;590;395;195;0;4;391;391;0;134;0;0;;3;0;0;0;;1;2;118;133;;
15;A Coruña;19;Carballo;1;3;B;620;431;189;1;2;428;429;0;137;1;0;;0;1;0;0;;0;0;142;147;;
15;A Coruña;19;Carballo;1;4;A;625;382;243;5;0;377;382;2;125;1;1;;2;0;0;0;;0;0;138;108;;
15;A Coruña;19;Carballo;1;4;B;648;402;246;8;0;394;402;0;123;0;1;;2;0;1;0;;1;1;142;123;;
15;A Coruña;19;Carballo;1;5;A;636;405;231;1;0;404;405;0;146;0;0;;2;0;0;0;;0;0;144;112;;
15;A Coruña;19;Carballo;1;5;B;547;334;213;2;0;332;334;0;111;0;0;;1;1;0;0;;0;0;125;94;;
15;A Coruña;19;Carballo;1;6;U;660;406;254;2;3;401;403;1;144;0;0;;1;1;0;0;;0;0;149;105;;
15;A Coruña;19;Carballo;1;7;U;758;472;286;27;4;441;468;1;113;1;3;;1;0;3;1;;4;1;200;113;;
15;A Coruña;19;Carballo;1;8;A;362;236;126;0;1;235;235;1;60;0;1;;0;0;0;0;;0;0;103;70;;
15;A Coruña;19;Carballo;1;8;B;332;240;92;2;2;236;238;1;50;0;1;;0;0;1;0;;0;0;86;97;;
15;A Coruña;19;Carballo;1;9;A;577;405;172;6;2;397;403;1;117;0;0;;0;0;0;1;;0;0;160;118;;
15;A Coruña;19;Carballo;1;9;B;588;410;178;3;7;400;403;1;117;0;2;;0;0;0;0;;0;2;148;130;;
15;A Coruña;19;Carballo;1;10;U;942;643;299;6;1;636;642;0;218;0;0;;5;0;0;1;;1;1;269;141;;
15;A Coruña;19;Carballo;1;11;U;598;430;168;7;3;420;427;1;109;0;0;;0;0;3;0;;2;0;179;126;;
15;A Coruña;19;Carballo;1;12;U;642;442;200;2;3;437;439;2;115;0;1;;3;1;0;0;;1;1;162;151;;
15;A Coruña;19;Carballo;1;13;A;401;278;123;1;0;277;278;0;110;1;0;;1;0;0;2;;2;0;89;72;;
15;A Coruña;19;Carballo;1;13;B;577;385;192;3;3;379;382;1;120;2;0;;0;0;0;0;;0;0;169;87;;
15;A Coruña;19;Carballo;1;14;U;645;380;265;4;1;375;379;1;83;3;0;;0;1;4;1;;1;0;178;103;;
15;A Coruña;19;Carballo;1;15;U;880;587;293;5;3;579;584;0;147;0;0;;1;0;0;0;;0;0;270;161;;
15;A Coruña;19;Carballo;1;16;U;769;542;227;11;5;526;537;0;177;0;0;;1;0;0;0;;0;0;284;64;;
15;A Coruña;19;Carballo;1;17;A;645;448;197;4;2;442;446;0;110;1;2;;0;0;0;0;;0;0;196;133;;
15;A Coruña;19;Carballo;1;17;B;491;323;168;6;0;317;323;0;140;0;0;;0;0;1;0;;0;0;135;41;;
15;A Coruña;19;Carballo;1;19;U;825;526;299;4;3;519;523;0;140;0;0;;0;0;0;0;;0;1;232;146;;
15;A Coruña;19;Carballo;1;20;U;747;500;247;3;2;495;498;0;118;0;0;;0;0;0;1;;0;0;275;101;;
15;A Coruña;19;Carballo;1;21;A;457;280;177;2;1;277;279;0;104;0;0;;0;1;1;0;;2;0;69;100;;
15;A Coruña;19;Carballo;1;21;B;211;158;53;2;0;156;158;1;50;0;0;;1;0;0;0;;0;0;76;28;;
15;A Coruña;19;Carballo;1;22;U;650;387;263;3;1;383;386;0;113;2;1;;1;0;1;0;;1;0;162;102;;
15;A Coruña;19;Carballo;1;23;U;726;438;288;5;1;432;437;0;113;0;0;;183;0;0;0;;0;0;136;0;;
15;A Coruña;19;Carballo;1;24;A;374;235;139;2;0;233;235;0;69;1;0;;0;0;0;1;;0;0;91;71;;
15;A Coruña;19;Carballo;1;24;B;381;237;144;0;0;237;237;1;83;0;1;;1;0;0;0;;2;0;85;64;;
15;A Coruña;19;Carballo;1;25;U;629;440;189;7;3;430;437;3;138;0;5;;2;0;0;0;;2;0;160;120;;
15;A Coruña;19;Carballo;1;26;U;1044;670;374;14;1;655;669;0;261;1;2;;1;0;0;0;;0;0;171;219;;
15;A Coruña;19;Carballo;1;27;U;1076;721;355;11;3;707;718;1;244;1;2;;3;0;0;0;;0;0;218;238;;
15;A Coruña;19;Carballo;1;29;A;667;415;252;8;1;406;414;0;145;1;0;;0;0;1;0;;0;1;150;108;;
15;A Coruña;19;Carballo;1;29;B;686;442;244;9;1;432;441;0;149;0;1;;6;0;0;0;;0;1;157;118;;
15;A Coruña;19;Carballo;1;30;U;1036;647;389;2;3;642;644;2;216;0;0;;0;0;1;0;;2;0;210;211;;
15;A Coruña;20;Carnota;1;1;A;490;322;168;5;1;316;321;0;70;0;0;;1;3;0;0;;0;0;152;90;;
15;A Coruña;20;Carnota;1;1;B;520;351;169;3;0;348;351;0;59;2;0;;0;1;0;0;;0;0;196;90;;
15;A Coruña;20;Carnota;1;2;A;422;279;143;0;1;278;278;2;95;0;0;;0;0;0;0;;0;0;111;70;;
15;A Coruña;20;Carnota;1;2;B;477;326;151;3;1;322;325;0;103;0;0;;0;0;0;0;;0;0;131;88;;
15;A Coruña;20;Carnota;1;2;C;492;350;142;3;1;346;349;0;53;0;0;;0;0;1;0;;0;0;128;164;;
15;A Coruña;20;Carnota;2;1;A;414;272;142;3;4;265;268;1;65;0;0;;0;0;0;0;;0;0;142;57;;
15;A Coruña;20;Carnota;2;1;B;466;297;169;1;0;296;297;0;54;0;0;;1;0;0;0;;0;0;140;101;;
15;A Coruña;20;Carnota;2;2;U;613;356;257;4;9;343;347;1;91;1;0;;2;1;0;0;;0;1;107;139;;
15;A Coruña;20;Carnota;2;3;U;673;424;249;3;3;418;421;0;106;0;1;;1;2;0;0;;0;2;174;132;;
15;A Coruña;21;Carral;1;1;A;938;595;343;10;6;579;589;1;95;1;0;;3;2;2;0;;1;0;259;215;;
15;A Coruña;21;Carral;1;1;B;966;616;350;5;6;605;610;2;122;0;1;;3;0;2;0;;0;0;244;231;;
15;A Coruña;21;Carral;1;2;A;318;200;118;4;0;196;200;0;27;0;0;;0;1;0;0;;0;0;76;92;;
15;A Coruña;21;Carral;1;2;B;417;266;151;3;1;262;265;1;19;0;1;;2;0;0;0;;1;0;169;69;;
15;A Coruña;21;Carral;1;2;C;504;321;183;2;0;319;321;1;36;0;1;;1;0;1;0;;0;0;196;83;;
15;A Coruña;21;Carral;2;1;A;413;247;166;4;3;240;244;0;35;0;0;;1;0;0;0;;0;0;98;106;;
15;A Coruña;21;Carral;2;1;B;302;184;118;3;1;180;183;0;36;0;1;;1;0;0;0;;0;0;71;71;;
15;A Coruña;21;Carral;2;2;U;903;616;287;10;3;603;613;0;101;0;0;;4;0;1;0;;1;0;271;225;;
15;A Coruña;22;Cedeira;1;1;A;388;273;115;8;1;264;272;1;55;0;0;;2;0;2;0;;0;0;141;63;;
15;A Coruña;22;Cedeira;1;1;B;349;231;118;4;0;227;231;0;46;0;0;;2;0;0;0;;0;0;105;74;;
15;A Coruña;22;Cedeira;1;2;A;560;354;206;8;0;346;354;1;71;0;1;;2;0;0;0;;0;0;154;117;;
15;A Coruña;22;Cedeira;1;2;B;602;374;228;7;5;362;369;2;103;0;0;;1;0;0;0;;0;0;149;107;;
15;A Coruña;22;Cedeira;1;2;C;750;477;273;7;4;466;473;0;122;0;0;;2;0;1;1;;1;0;187;152;;
15;A Coruña;22;Cedeira;1;3;A;782;486;296;12;5;469;481;2;134;0;0;;1;0;2;0;;0;2;203;125;;
15;A Coruña;22;Cedeira;1;3;B;746;487;259;7;0;480;487;4;135;0;1;;1;1;1;1;;0;2;207;127;;
15;A Coruña;22;Cedeira;1;4;A;202;127;75;2;0;125;127;0;23;0;0;;0;0;0;0;;0;0;45;57;;
15;A Coruña;22;Cedeira;1;4;B;345;209;136;0;1;208;208;0;48;1;0;;0;0;3;0;;0;0;120;36;;
15;A Coruña;22;Cedeira;1;5;A;504;287;217;3;3;281;284;0;51;0;0;;2;0;0;0;;1;0;150;77;;
15;A Coruña;22;Cedeira;1;5;B;382;230;152;1;1;228;229;0;43;1;0;;1;0;0;0;;0;1;107;75;;
15;A Coruña;22;Cedeira;1;6;A;398;283;115;1;0;282;283;0;32;0;1;;2;0;1;0;;0;0;195;51;;
15;A Coruña;22;Cedeira;1;6;B;398;254;144;0;0;254;254;0;35;0;0;;0;0;0;0;;0;0;169;50;;
15;A Coruña;23;Cee;1;1;A;965;734;231;5;0;729;734;0;144;1;5;;1;1;1;1;;0;0;302;273;;
15;A Coruña;23;Cee;1;1;B;528;407;121;1;0;406;407;0;71;0;0;;2;1;0;2;;0;0;156;174;;
15;A Coruña;23;Cee;1;2;A;728;510;218;4;1;505;509;1;114;0;0;;1;1;0;0;;0;1;168;219;;
15;A Coruña;23;Cee;1;2;B;723;515;208;5;1;509;514;1;131;1;1;;1;1;1;0;;0;0;184;188;;
15;A Coruña;23;Cee;1;3;A;496;349;147;2;2;345;347;0;66;0;0;;1;0;0;0;;0;1;149;128;;
15;A Coruña;23;Cee;1;3;B;620;440;180;6;4;430;436;0;77;0;1;;2;0;0;1;;0;0;206;143;;
15;A Coruña;23;Cee;2;1;A;544;360;184;6;3;351;357;0;47;0;0;;2;0;0;0;;0;0;192;110;;
15;A Coruña;23;Cee;2;1;B;415;282;133;3;0;279;282;1;47;0;1;;1;0;0;0;;0;0;139;90;;
15;A Coruña;23;Cee;2;1;C;534;417;117;3;1;413;416;1;88;0;1;;1;0;0;0;;0;0;170;152;;
15;A Coruña;23;Cee;2;2;U;723;531;192;3;5;523;526;3;77;0;0;;2;0;2;0;;0;1;286;152;;
15;A Coruña;24;Cerceda;1;1;A;885;646;239;11;4;631;642;1;91;1;1;;1;0;0;0;;2;0;257;277;;
15;A Coruña;24;Cerceda;1;1;B;807;600;207;8;7;585;593;1;84;0;1;;2;0;1;0;;0;0;212;284;;
15;A Coruña;24;Cerceda;1;2;A;318;198;120;1;2;195;196;0;34;0;0;;1;0;0;0;;2;0;57;101;;
15;A Coruña;24;Cerceda;1;2;B;409;331;78;2;1;328;330;1;52;1;0;;5;1;1;0;;1;0;117;149;;
15;A Coruña;24;Cerceda;1;3;A;376;313;63;1;2;310;311;0;19;0;0;;0;0;0;0;;0;0;121;170;;
15;A Coruña;24;Cerceda;1;3;B;351;226;125;3;0;223;226;0;27;0;0;;0;0;0;0;;1;0;82;113;;
15;A Coruña;24;Cerceda;1;3;C;514;344;170;1;0;343;344;1;36;0;0;;0;1;0;0;;0;0;155;150;;
15;A Coruña;24;Cerceda;1;4;A;492;354;138;1;1;352;353;0;48;1;0;;0;0;0;0;;0;0;157;146;;
15;A Coruña;24;Cerceda;1;4;B;751;570;181;8;1;561;569;3;89;2;2;;0;1;2;0;;0;1;289;172;;
15;A Coruña;25;Cerdido;1;1;A;247;181;66;0;2;179;179;0;26;0;0;;0;0;0;0;;0;0;135;18;;
15;A Coruña;25;Cerdido;1;1;B;319;211;108;1;0;210;211;0;28;0;1;;0;0;0;0;;0;1;151;29;;
15;A Coruña;25;Cerdido;1;2;A;296;169;127;3;0;166;169;1;44;0;0;;0;0;0;1;;0;0;72;48;;
15;A Coruña;25;Cerdido;1;2;B;271;167;104;1;0;166;167;0;24;0;1;;0;0;0;0;;0;0;91;50;;
15;A Coruña;25;Cerdido;1;2;C;227;109;118;2;0;107;109;0;13;0;0;;0;0;0;0;;0;0;58;36;;
15;A Coruña;26;Cesuras;1;1;A;459;306;153;5;0;301;306;3;62;0;0;;1;0;0;0;;1;0;153;81;;
15;A Coruña;26;Cesuras;1;1;B;200;133;67;2;1;130;132;0;26;0;0;;4;0;0;0;;0;0;50;50;;
15;A Coruña;26;Cesuras;1;1;C;248;167;81;1;3;163;164;0;13;0;0;;0;0;0;0;;0;0;119;31;;
15;A Coruña;26;Cesuras;1;2;A;353;270;83;5;4;261;266;1;53;0;0;;1;0;0;1;;0;1;159;45;;
15;A Coruña;26;Cesuras;1;2;B;273;182;91;0;2;180;180;0;54;1;0;;1;0;0;0;;0;0;96;28;;
15;A Coruña;26;Cesuras;1;3;A;249;185;64;4;0;181;185;0;13;0;0;;1;0;0;0;;0;0;121;46;;
15;A Coruña;26;Cesuras;1;3;B;234;149;85;1;0;148;149;0;17;0;0;;0;0;1;1;;0;0;93;36;;
15;A Coruña;26;Cesuras;1;3;C;200;127;73;3;0;124;127;0;13;0;0;;0;0;0;0;;0;0;95;16;;
15;A Coruña;27;Coirós;1;1;A;640;529;111;3;2;524;527;0;90;0;1;;5;1;0;0;;0;0;272;155;;
15;A Coruña;27;Coirós;1;1;B;266;224;42;2;1;221;223;0;37;0;0;;0;0;0;0;;0;0;132;52;;
15;A Coruña;27;Coirós;1;1;C;572;461;111;12;4;445;457;0;44;0;2;;3;0;1;0;;0;1;280;114;;
15;A Coruña;28;Corcubión;1;1;A;674;472;202;2;3;467;469;2;163;0;0;;7;0;1;0;;0;1;159;134;;
15;A Coruña;28;Corcubión;1;1;B;900;601;299;4;8;589;593;1;217;0;0;;5;1;3;0;;0;1;172;189;;
15;A Coruña;29;Coristanco;1;1;A;796;584;212;5;4;575;580;0;93;1;0;;0;0;1;0;;0;1;315;164;;
15;A Coruña;29;Coristanco;1;1;B;502;350;152;1;2;347;348;0;60;0;0;;1;0;1;0;;0;0;212;73;;
15;A Coruña;29;Coristanco;1;2;A;446;349;97;7;0;342;349;0;58;0;0;;1;1;0;0;;0;0;212;70;;
15;A Coruña;29;Coristanco;1;2;B;431;327;104;4;0;323;327;1;58;1;0;;0;0;3;0;;0;0;183;77;;
15;A Coruña;29;Coristanco;1;3;A;576;439;137;8;2;429;437;0;96;0;1;;0;0;0;1;;0;0;208;123;;
15;A Coruña;29;Coristanco;1;3;B;336;226;110;2;1;223;225;2;19;0;1;;1;0;0;0;;0;0;129;71;;
15;A Coruña;29;Coristanco;2;1;U;516;329;187;2;0;327;329;0;54;0;0;;0;0;1;0;;0;0;155;117;;
15;A Coruña;29;Coristanco;2;2;A;723;521;202;5;7;509;514;0;106;1;0;;0;0;1;0;;1;0;234;166;;
15;A Coruña;29;Coristanco;2;2;B;870;595;275;14;3;578;592;0;132;0;1;;0;1;1;0;;1;0;298;144;;
15;A Coruña;29;Coristanco;2;3;A;742;577;165;4;1;572;576;0;105;0;1;;0;1;0;0;;0;0;305;160;;
15;A Coruña;29;Coristanco;2;3;B;840;638;202;9;1;628;637;1;95;1;0;;1;0;1;0;;0;0;296;233;;
15;A Coruña;30;Coruña (A);1;1;A;413;290;123;4;2;284;288;1;57;0;0;;0;0;0;0;;0;0;154;72;;
15;A Coruña;30;Coruña (A);1;1;B;442;310;132;13;1;296;309;1;38;1;0;;1;0;0;1;;0;0;177;77;;
15;A Coruña;30;Coruña (A);1;2;U;792;564;228;9;0;555;564;1;90;3;1;;6;0;1;0;;1;2;292;158;;
15;A Coruña;30;Coruña (A);1;3;A;491;345;146;8;1;336;344;0;61;1;0;;7;0;0;0;;1;2;149;115;;
15;A Coruña;30;Coruña (A);1;3;B;552;382;170;9;4;369;378;1;79;1;0;;4;1;0;0;;1;1;153;128;;
15;A Coruña;30;Coruña (A);1;4;A;595;410;185;8;3;399;407;2;62;2;0;;5;0;1;2;;0;0;209;116;;
15;A Coruña;30;Coruña (A);1;4;B;694;490;204;13;8;469;482;0;76;2;0;;8;1;0;1;;2;2;241;136;;
15;A Coruña;30;Coruña (A);1;5;A;590;411;179;12;1;398;410;3;51;2;0;;4;0;1;0;;1;0;237;99;;
15;A Coruña;30;Coruña (A);1;5;B;704;473;231;13;2;458;471;2;71;0;0;;5;0;1;0;;1;0;273;105;;
15;A Coruña;30;Coruña (A);1;6;U;804;545;259;13;4;528;541;0;122;2;0;;6;2;2;0;;0;0;237;157;;
15;A Coruña;30;Coruña (A);1;7;A;586;414;172;12;1;401;413;2;67;1;1;;5;1;0;2;;0;1;193;128;;
15;A Coruña;30;Coruña (A);1;7;B;666;444;222;11;4;429;440;0;88;0;0;;4;1;0;0;;0;0;168;168;;
15;A Coruña;30;Coruña (A);1;8;U;510;337;173;7;4;326;333;2;67;1;0;;2;0;0;1;;1;1;142;109;;
15;A Coruña;30;Coruña (A);1;9;A;479;319;160;10;1;308;318;0;49;0;0;;3;0;0;0;;0;1;148;107;;
15;A Coruña;30;Coruña (A);1;9;B;540;345;195;6;6;333;339;1;57;2;0;;3;1;0;1;;1;0;166;101;;
15;A Coruña;30;Coruña (A);1;10;U;820;591;229;8;2;581;589;0;125;0;0;;6;0;0;0;;0;3;300;147;;
15;A Coruña;30;Coruña (A);1;12;A;470;342;128;8;1;333;341;0;41;1;0;;1;0;0;0;;0;0;215;75;;
15;A Coruña;30;Coruña (A);1;12;B;593;424;169;12;2;410;422;2;46;3;0;;2;0;1;1;;0;0;275;80;;
15;A Coruña;30;Coruña (A);2;1;A;360;239;121;6;0;233;239;1;43;0;0;;1;0;0;2;;0;0;87;99;;
15;A Coruña;30;Coruña (A);2;1;B;487;310;177;3;0;307;310;1;64;1;1;;4;0;0;1;;0;0;125;110;;
15;A Coruña;30;Coruña (A);2;2;A;360;227;133;2;0;225;227;0;45;0;0;;4;0;0;0;;0;0;75;101;;
15;A Coruña;30;Coruña (A);2;2;B;417;277;140;3;1;273;276;2;66;0;0;;3;0;0;0;;0;0;79;123;;
15;A Coruña;30;Coruña (A);2;3;A;558;416;142;6;2;408;414;2;83;0;0;;5;0;1;0;;0;1;184;132;;
15;A Coruña;30;Coruña (A);2;3;B;722;517;205;4;1;512;516;1;78;1;0;;6;1;1;0;;0;1;235;188;;
15;A Coruña;30;Coruña (A);2;4;A;357;258;99;4;0;254;258;1;60;0;1;;2;0;0;0;;0;0;99;91;;
15;A Coruña;30;Coruña (A);2;4;B;449;311;138;2;3;306;308;1;56;0;0;;6;0;0;0;;0;1;126;116;;
15;A Coruña;30;Coruña (A);2;5;A;412;267;145;1;1;265;266;0;60;0;0;;2;0;1;0;;2;0;94;106;;
15;A Coruña;30;Coruña (A);2;5;B;572;384;188;3;1;380;383;0;76;0;0;;8;1;0;0;;1;0;120;174;;
15;A Coruña;30;Coruña (A);2;6;A;589;418;171;8;3;407;415;1;99;0;0;;2;1;1;0;;0;1;131;171;;
15;A Coruña;30;Coruña (A);2;6;B;735;488;247;10;2;476;486;4;90;1;0;;3;0;0;0;;0;1;204;173;;
15;A Coruña;30;Coruña (A);2;7;A;645;434;211;15;3;416;431;1;106;0;0;;6;0;0;0;;0;3;128;172;;
15;A Coruña;30;Coruña (A);2;7;B;806;535;271;8;2;525;533;0;138;1;0;;11;0;0;1;;0;0;169;205;;
15;A Coruña;30;Coruña (A);2;8;A;568;376;192;11;0;365;376;2;83;2;0;;1;0;0;0;;0;1;107;169;;
15;A Coruña;30;Coruña (A);2;8;B;691;449;242;6;1;442;448;2;124;0;1;;7;0;0;0;;0;0;133;175;;
15;A Coruña;30;Coruña (A);2;9;A;654;414;240;7;0;407;414;2;93;0;1;;7;0;0;0;;0;1;155;148;;
15;A Coruña;30;Coruña (A);2;9;B;678;445;233;9;1;435;444;3;98;0;0;;3;0;0;0;;0;0;145;186;;
15;A Coruña;30;Coruña (A);2;10;A;553;356;197;8;2;346;354;1;79;3;1;;9;0;0;1;;0;2;92;158;;
15;A Coruña;30;Coruña (A);2;10;B;666;414;252;10;1;403;413;2;84;2;0;;5;0;0;0;;0;1;115;194;;
15;A Coruña;30;Coruña (A);2;11;U;877;571;306;9;1;561;570;0;133;1;0;;8;2;2;1;;0;0;182;232;;
15;A Coruña;30;Coruña (A);2;12;U;810;515;295;1;6;508;509;2;129;3;0;;4;0;2;1;;0;0;150;217;;
15;A Coruña;30;Coruña (A);2;13;U;792;489;303;6;1;482;488;0;96;0;0;;12;0;1;2;;1;2;143;225;;
15;A Coruña;30;Coruña (A);2;14;U;887;598;289;14;0;584;598;3;129;2;0;;1;0;1;0;;0;0;187;261;;
15;A Coruña;30;Coruña (A);2;15;A;575;352;223;5;2;345;350;2;89;0;0;;2;0;0;0;;0;0;119;133;;
15;A Coruña;30;Coruña (A);2;15;B;799;473;326;4;5;464;468;3;113;0;1;;5;0;1;0;;2;0;140;199;;
15;A Coruña;30;Coruña (A);2;16;A;448;260;188;4;1;255;259;1;61;0;0;;1;0;0;0;;0;0;79;113;;
15;A Coruña;30;Coruña (A);2;16;B;603;350;253;2;0;348;350;3;86;0;0;;4;0;1;0;;0;0;94;160;;
15;A Coruña;30;Coruña (A);2;17;A;583;365;218;6;2;357;363;0;101;2;0;;2;0;0;0;;0;0;107;145;;
15;A Coruña;30;Coruña (A);2;17;B;823;515;308;11;1;503;514;1;125;1;0;;11;1;0;0;;1;2;158;203;;
15;A Coruña;30;Coruña (A);2;18;A;574;327;247;4;1;322;326;0;67;2;0;;1;0;0;0;;0;0;113;139;;
15;A Coruña;30;Coruña (A);2;18;B;808;524;284;5;4;515;520;6;133;0;0;;10;0;1;0;;0;1;138;226;;
15;A Coruña;30;Coruña (A);2;19;U;767;453;314;2;1;450;452;0;100;1;0;;5;0;0;0;;0;0;126;218;;
15;A Coruña;30;Coruña (A);2;20;A;430;270;160;4;1;265;269;1;74;0;1;;8;0;1;0;;1;2;60;117;;
15;A Coruña;30;Coruña (A);2;20;B;613;405;208;6;2;397;403;0;102;1;0;;4;0;0;0;;3;2;105;180;;
15;A Coruña;30;Coruña (A);2;21;A;522;319;203;9;2;308;317;4;85;2;0;;4;0;0;0;;2;1;91;119;;
15;A Coruña;30;Coruña (A);2;21;B;592;360;232;8;0;352;360;2;88;2;0;;9;0;1;0;;0;0;95;155;;
15;A Coruña;30;Coruña (A);2;22;A;692;506;186;14;0;492;506;2;139;2;0;;8;0;0;0;;1;1;124;215;;
15;A Coruña;30;Coruña (A);2;22;B;860;611;249;14;0;597;611;1;184;0;1;;7;0;0;0;;1;0;147;256;;
15;A Coruña;30;Coruña (A);2;23;A;500;326;174;4;0;322;326;3;63;0;0;;3;0;0;0;;0;0;84;169;;
15;A Coruña;30;Coruña (A);2;23;B;613;378;235;1;0;377;378;0;86;1;0;;3;1;0;0;;0;0;89;197;;
15;A Coruña;30;Coruña (A);3;1;U;743;547;196;18;3;526;544;0;53;0;0;;6;0;0;0;;0;0;361;106;;
15;A Coruña;30;Coruña (A);3;2;A;563;413;150;9;1;403;412;0;39;1;0;;4;0;1;0;;0;1;258;99;;
15;A Coruña;30;Coruña (A);3;2;B;687;485;202;12;0;473;485;0;54;1;0;;4;0;1;0;;0;1;304;108;;
15;A Coruña;30;Coruña (A);3;3;A;661;472;189;10;5;457;467;1;54;1;0;;2;0;0;0;;0;0;255;144;;
15;A Coruña;30;Coruña (A);3;3;B;844;609;235;25;1;583;608;0;60;0;0;;5;0;0;0;;1;0;346;171;;
15;A Coruña;30;Coruña (A);3;4;U;830;571;259;7;1;563;570;1;129;1;0;;6;1;0;0;;1;0;200;224;;
15;A Coruña;30;Coruña (A);3;5;U;718;502;216;7;2;493;500;1;54;1;0;;1;0;0;0;;0;0;297;139;;
15;A Coruña;30;Coruña (A);3;6;A;492;341;151;10;3;328;338;0;32;0;1;;5;0;1;0;;0;0;202;87;;
15;A Coruña;30;Coruña (A);3;6;B;613;428;185;11;3;414;425;0;47;1;0;;2;0;1;0;;0;0;252;111;;
15;A Coruña;30;Coruña (A);3;7;A;573;413;160;11;3;399;410;2;42;0;0;;1;0;0;0;;0;0;247;107;;
15;A Coruña;30;Coruña (A);3;7;B;743;547;196;19;0;528;547;1;55;0;0;;1;0;0;0;;0;0;369;102;;
15;A Coruña;30;Coruña (A);3;8;U;547;408;139;8;1;399;407;0;58;0;0;;10;0;0;0;;1;0;229;101;;
15;A Coruña;30;Coruña (A);3;9;A;580;429;151;10;2;417;427;1;49;2;0;;3;0;0;0;;0;0;253;109;;
15;A Coruña;30;Coruña (A);3;9;B;686;509;177;16;1;492;508;0;64;3;0;;1;0;0;0;;0;0;270;154;;
15;A Coruña;30;Coruña (A);3;10;A;487;357;130;5;1;351;356;0;84;0;0;;3;0;0;0;;0;0;143;121;;
