Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
15;077;Santa Comba;03-002-A;295;0;295;205;3;2;90;202;200;35;1;0;0;0;140;20;0;0;4
15;077;Santa Comba;03-002-B;280;0;280;190;1;2;90;189;187;27;0;1;1;0;128;25;0;2;3
15;077;Santa Comba;03-002-C;292;0;292;195;2;1;97;193;192;44;1;0;0;0;124;21;0;1;1
15;077;Santa Comba;03-002-D;258;0;258;193;2;2;65;191;189;32;1;0;0;0;134;17;0;2;3
15;077;Santa Comba;04-001-A;257;0;257;174;1;0;83;173;173;32;0;1;1;0;118;16;1;2;2
15;077;Santa Comba;04-001-B;316;0;316;203;3;1;113;200;199;37;0;0;1;2;125;31;0;0;3
15;078;Santiago de Compostela;01-001-U;517;0;517;384;0;6;133;384;378;133;0;0;1;2;196;24;1;18;3
15;078;Santiago de Compostela;01-002-A;781;0;781;558;1;7;223;557;550;233;0;2;2;3;204;80;0;22;4
15;078;Santiago de Compostela;01-002-B;641;0;641;446;2;6;195;444;438;207;0;0;0;0;152;55;0;16;8
15;078;Santiago de Compostela;01-003-U;779;0;779;557;2;5;222;555;550;200;1;1;1;5;227;87;1;18;9
15;078;Santiago de Compostela;01-004-U;663;0;663;486;5;3;177;481;478;214;0;0;0;0;196;48;0;17;3
15;078;Santiago de Compostela;01-005-A;842;0;842;565;4;8;277;561;553;193;0;3;1;3;287;52;0;7;7
15;078;Santiago de Compostela;01-005-B;318;0;318;225;0;5;93;225;220;86;0;0;3;0;96;25;0;8;2
15;078;Santiago de Compostela;01-006-A;523;0;523;367;0;4;156;367;363;86;1;2;0;2;223;32;0;6;11
15;078;Santiago de Compostela;01-006-B;606;0;606;460;3;2;146;457;455;124;1;2;2;1;268;41;0;11;5
15;078;Santiago de Compostela;01-007-A;846;0;846;588;7;5;258;581;576;180;0;0;2;0;316;55;0;18;5
15;078;Santiago de Compostela;01-007-B;790;0;790;547;8;7;243;539;532;147;0;0;3;1;294;59;1;19;8
15;078;Santiago de Compostela;02-001-U;627;0;627;460;2;4;167;458;454;201;0;0;1;2;192;42;0;8;8
15;078;Santiago de Compostela;02-002-A;490;0;490;353;2;3;137;351;348;165;0;0;2;0;128;35;0;13;5
15;078;Santiago de Compostela;02-002-B;514;0;514;361;3;5;153;358;353;162;0;1;0;1;140;28;0;13;8
15;078;Santiago de Compostela;02-003-U;647;0;647;424;1;4;223;423;419;194;0;0;1;1;158;49;1;7;8
15;078;Santiago de Compostela;02-004-U;645;0;645;457;11;1;188;446;445;200;1;0;3;3;174;46;0;16;2
15;078;Santiago de Compostela;02-005-U;535;0;535;358;6;2;177;352;350;138;1;1;1;0;155;44;1;7;2
15;078;Santiago de Compostela;02-006-A;598;0;598;429;2;6;169;427;421;141;0;0;1;1;201;59;0;3;15
15;078;Santiago de Compostela;02-006-B;653;0;653;460;1;3;193;459;456;176;0;2;4;0;206;55;0;8;5
15;078;Santiago de Compostela;02-006-C;517;0;517;417;5;5;100;412;407;129;0;0;2;0;195;55;0;9;17
15;078;Santiago de Compostela;02-007-A;914;0;914;661;7;3;253;654;651;193;0;2;1;0;362;72;1;12;8
15;078;Santiago de Compostela;02-007-B;783;0;783;565;5;5;218;560;555;167;0;0;1;1;305;56;1;15;9
15;078;Santiago de Compostela;02-008-A;786;0;786;564;5;1;222;559;558;210;0;3;1;3;259;61;1;15;5
15;078;Santiago de Compostela;02-008-B;704;0;704;520;3;4;184;517;513;215;0;0;1;4;227;53;0;10;3
15;078;Santiago de Compostela;02-009-U;742;0;742;519;3;4;223;516;512;192;0;1;1;1;230;67;0;10;10
15;078;Santiago de Compostela;02-010-U;594;0;594;424;2;2;170;422;420;170;0;0;5;0;152;74;0;16;3
15;078;Santiago de Compostela;02-011-U;785;0;785;540;5;2;245;535;533;187;0;0;1;1;245;68;1;15;15
15;078;Santiago de Compostela;02-012-U;923;0;923;638;0;6;285;638;632;208;2;3;0;1;337;65;0;8;8
15;078;Santiago de Compostela;02-013-A;535;0;535;380;5;4;155;375;371;170;0;0;0;1;137;41;0;15;7
15;078;Santiago de Compostela;02-013-B;468;0;468;338;4;7;130;334;327;160;0;0;0;0;116;37;2;6;6
15;078;Santiago de Compostela;03-001-U;583;0;583;416;5;3;167;411;408;175;0;0;0;0;160;51;0;15;7
15;078;Santiago de Compostela;03-002-A;558;0;558;384;1;5;174;383;378;187;0;1;1;0;141;33;0;9;6
15;078;Santiago de Compostela;03-002-B;448;0;448;326;0;4;122;326;322;164;0;1;2;1;107;32;1;10;4
15;078;Santiago de Compostela;03-003-U;740;0;740;514;4;0;226;510;510;261;1;0;0;2;187;40;1;11;7
15;078;Santiago de Compostela;03-004-U;799;0;799;521;2;3;278;519;516;236;0;1;1;1;189;52;1;25;10
15;078;Santiago de Compostela;03-005-A;852;0;852;617;2;8;235;615;607;250;0;0;5;1;256;66;1;16;12
15;078;Santiago de Compostela;03-005-B;846;0;846;619;4;4;227;615;611;234;1;1;5;1;265;72;0;11;21
15;078;Santiago de Compostela;03-006-U;647;0;647;465;7;5;182;458;453;136;0;2;1;1;240;47;1;9;16
15;078;Santiago de Compostela;03-007-A;497;0;497;342;6;5;155;336;331;104;0;1;1;0;197;19;0;4;5
15;078;Santiago de Compostela;03-007-B;564;0;564;411;2;5;153;409;404;126;1;1;4;1;226;35;0;8;2
15;078;Santiago de Compostela;03-008-A;575;0;575;451;10;4;124;441;437;149;0;0;0;1;231;40;0;9;7
15;078;Santiago de Compostela;03-008-B;562;0;562;394;5;1;168;389;388;110;1;0;0;1;225;43;0;4;4
15;078;Santiago de Compostela;03-009-A;858;0;858;591;2;9;267;589;580;218;0;3;3;2;246;81;1;19;7
15;078;Santiago de Compostela;03-009-B;767;0;767;563;4;8;204;559;551;228;1;0;3;3;228;63;0;18;7
15;078;Santiago de Compostela;04-001-U;988;2;990;704;3;7;286;701;694;306;0;2;4;2;274;73;2;23;8
15;078;Santiago de Compostela;04-002-U;962;0;962;701;6;3;261;695;692;365;0;0;2;4;230;68;2;11;10
15;078;Santiago de Compostela;04-003-U;741;1;742;551;4;6;191;547;541;196;0;2;1;0;277;49;0;8;8
15;078;Santiago de Compostela;04-004-A;644;1;645;466;3;6;179;463;457;199;1;0;1;0;190;49;2;10;5
15;078;Santiago de Compostela;04-004-B;715;1;716;495;4;7;221;491;484;213;0;1;0;4;209;37;0;11;9
15;078;Santiago de Compostela;04-005-A;628;0;628;399;3;3;229;396;393;179;1;0;0;0;138;44;0;21;10
15;078;Santiago de Compostela;04-005-B;596;0;596;374;3;1;222;371;370;147;1;1;1;1;142;62;3;5;7
15;078;Santiago de Compostela;04-006-A;566;0;566;383;3;1;183;380;379;161;0;2;2;0;167;32;0;12;3
15;078;Santiago de Compostela;04-006-B;565;0;565;402;0;2;163;402;400;154;0;0;0;2;187;45;0;10;2
15;078;Santiago de Compostela;04-007-A;917;0;917;648;6;15;269;642;627;249;0;2;2;0;270;78;2;12;12
15;078;Santiago de Compostela;04-007-B;840;0;840;565;7;8;275;558;550;216;0;3;2;0;230;76;0;8;15
15;078;Santiago de Compostela;04-008-A;641;0;641;444;2;3;197;442;439;180;0;2;2;2;164;69;0;14;6
15;078;Santiago de Compostela;04-008-B;603;0;603;424;4;5;179;420;415;195;0;0;3;3;151;45;0;11;7
15;078;Santiago de Compostela;04-009-U;931;1;932;640;10;2;292;630;628;203;0;1;2;1;344;56;1;9;11
15;078;Santiago de Compostela;04-010-U;900;0;900;634;8;6;266;626;620;196;0;0;0;0;343;59;1;14;7
15;078;Santiago de Compostela;04-011-U;835;0;835;581;6;3;254;575;572;175;0;2;2;1;314;51;1;13;13
15;078;Santiago de Compostela;04-012-A;642;0;642;461;3;3;181;458;455;191;0;1;2;3;177;60;1;14;6
15;078;Santiago de Compostela;04-012-B;631;0;631;451;3;9;180;448;439;195;0;3;4;1;170;50;1;9;6
15;078;Santiago de Compostela;04-012-C;696;0;696;545;4;11;151;541;530;229;0;0;0;0;220;62;1;15;3
15;078;Santiago de Compostela;04-013-U;636;0;636;440;2;2;196;438;436;180;0;2;4;0;183;49;1;13;4
15;078;Santiago de Compostela;04-014-A;795;0;795;598;0;4;197;598;594;290;0;1;3;1;216;66;0;14;3
15;078;Santiago de Compostela;04-014-B;810;0;810;641;6;4;169;635;631;288;3;0;2;2;247;61;1;16;11
15;078;Santiago de Compostela;04-015-A;717;0;717;502;1;2;215;501;499;210;1;2;2;0;188;74;2;14;6
15;078;Santiago de Compostela;04-015-B;691;0;691;476;1;6;215;475;469;204;0;2;3;1;176;63;1;13;6
15;078;Santiago de Compostela;04-016-A;518;0;518;408;4;4;110;404;400;168;0;1;0;0;153;64;0;13;1
15;078;Santiago de Compostela;04-016-B;509;0;509;392;3;2;117;389;387;169;0;0;1;1;119;85;0;10;2
15;078;Santiago de Compostela;04-017-A;766;0;766;562;2;8;204;560;552;236;1;2;4;2;202;85;3;10;7
15;078;Santiago de Compostela;04-017-B;657;0;657;482;3;9;175;479;470;188;0;1;1;1;175;90;0;10;4
15;078;Santiago de Compostela;04-018-A;668;0;668;513;4;7;155;509;502;245;0;0;1;0;187;52;0;10;7
15;078;Santiago de Compostela;04-018-B;610;0;610;459;3;5;151;456;451;180;0;1;1;1;189;56;1;16;6
15;078;Santiago de Compostela;04-019-A;552;0;552;421;4;2;131;417;415;195;0;2;1;1;134;56;0;23;3
15;078;Santiago de Compostela;04-019-B;504;0;504;380;0;5;124;380;375;183;0;1;1;2;123;37;1;22;5
15;078;Santiago de Compostela;05-001-U;679;0;679;472;6;5;207;466;461;172;0;3;2;1;222;45;0;9;7
15;078;Santiago de Compostela;05-002-A;688;0;688;493;5;3;195;488;485;145;0;0;1;1;252;58;2;11;15
15;078;Santiago de Compostela;05-002-B;673;0;673;473;2;4;200;471;467;137;0;0;3;0;261;52;1;8;5
15;078;Santiago de Compostela;05-003-U;706;0;706;533;2;10;173;531;521;123;0;0;1;4;330;43;0;11;9
15;078;Santiago de Compostela;05-004-U;919;0;919;709;7;3;210;702;699;153;0;0;2;0;441;82;0;10;11
15;078;Santiago de Compostela;05-005-U;765;0;765;506;1;6;259;505;499;115;1;1;1;1;291;64;1;10;14
15;078;Santiago de Compostela;05-006-A;561;0;561;391;1;6;170;390;384;112;0;2;1;0;209;46;1;6;7
15;078;Santiago de Compostela;05-006-B;501;0;501;343;1;4;158;342;338;104;0;2;2;0;180;34;0;8;8
15;078;Santiago de Compostela;05-007-A;629;0;629;462;2;5;167;460;455;102;1;0;4;0;282;48;0;8;10
15;078;Santiago de Compostela;05-007-B;629;0;629;451;4;4;178;447;443;103;0;0;0;0;281;43;0;6;10
15;078;Santiago de Compostela;05-008-A;500;0;500;385;3;3;115;382;379;126;2;3;0;1;196;38;1;4;8
15;078;Santiago de Compostela;05-008-B;489;0;489;377;4;1;112;373;372;98;0;1;0;0;220;42;1;5;5
15;078;Santiago de Compostela;05-010-A;491;12;503;348;3;3;155;345;342;98;0;1;1;1;184;45;0;3;9
15;078;Santiago de Compostela;05-010-B;468;2;470;333;4;1;137;329;328;88;0;0;0;1;184;41;1;9;4
15;078;Santiago de Compostela;05-011-U;902;0;902;652;6;10;250;646;636;216;2;2;1;1;308;68;2;24;12
15;078;Santiago de Compostela;05-012-A;804;0;804;583;2;6;221;581;575;223;0;1;3;1;239;82;0;17;9
15;078;Santiago de Compostela;05-012-B;761;0;761;537;1;12;224;536;524;202;0;1;0;4;230;66;0;12;9
15;078;Santiago de Compostela;05-013-A;681;0;681;505;5;6;176;500;494;160;1;1;1;2;240;59;2;17;11
15;078;Santiago de Compostela;05-013-B;644;0;644;481;1;5;163;480;475;192;1;0;1;0;207;49;2;15;8
15;078;Santiago de Compostela;05-014-A;857;0;857;592;7;11;265;585;574;245;1;1;0;1;232;61;0;20;13
15;078;Santiago de Compostela;05-014-B;854;0;854;603;8;6;251;595;589;241;2;1;6;2;241;64;0;16;16
15;078;Santiago de Compostela;05-015-A;723;0;723;546;1;6;177;545;539;232;0;0;5;1;216;62;0;14;9
15;078;Santiago de Compostela;05-015-B;696;0;696;513;2;7;183;511;504;192;0;0;3;3;204;83;0;15;4
15;078;Santiago de Compostela;05-016-A;605;0;605;420;2;6;185;418;412;155;0;2;0;4;166;57;0;18;10
15;078;Santiago de Compostela;05-016-B;635;0;635;432;4;6;203;428;422;143;0;0;2;3;192;62;0;14;6
15;078;Santiago de Compostela;05-017-U;742;0;742;524;4;3;218;520;517;144;0;0;4;1;296;53;1;11;7
15;078;Santiago de Compostela;05-018-A;541;0;541;376;1;2;165;375;373;112;2;2;2;0;197;39;1;9;9
15;078;Santiago de Compostela;05-018-B;480;0;480;346;0;6;134;346;340;112;0;0;1;2;171;43;0;4;7
15;078;Santiago de Compostela;05-019-U;818;0;818;580;5;7;238;575;568;165;0;0;1;0;306;76;1;12;7
15;078;Santiago de Compostela;05-020-A;713;0;713;518;4;4;195;514;510;219;0;1;1;1;213;51;2;13;9
15;078;Santiago de Compostela;05-020-B;782;0;782;571;2;4;211;569;565;226;0;1;4;0;253;65;2;12;2
15;078;Santiago de Compostela;05-021-U;725;0;725;485;3;7;240;482;475;150;0;1;3;1;218;73;1;19;9
15;078;Santiago de Compostela;05-022-U;535;0;535;379;1;2;156;378;376;94;0;1;1;0;222;50;0;4;4
15;078;Santiago de Compostela;05-023-A;879;0;879;691;6;5;188;685;680;244;0;1;0;1;319;87;1;16;11
15;078;Santiago de Compostela;05-023-B;706;0;706;565;6;7;141;559;552;210;0;4;1;0;242;64;2;17;12
15;078;Santiago de Compostela;05-024-U;689;0;689;460;7;3;229;453;450;147;0;0;3;1;216;62;0;12;9
15;078;Santiago de Compostela;06-001-U;723;0;723;485;10;6;238;475;469;167;1;0;1;1;240;31;0;9;19
15;078;Santiago de Compostela;06-002-U;710;0;710;500;5;6;210;495;489;116;0;1;1;0;316;36;0;10;9
15;078;Santiago de Compostela;06-003-U;642;0;642;424;5;4;218;419;415;122;0;1;3;2;229;34;0;8;16
15;078;Santiago de Compostela;06-004-U;573;0;573;366;3;2;207;363;361;112;0;0;0;1;191;43;1;3;10
15;078;Santiago de Compostela;06-005-U;837;0;837;571;5;6;266;566;560;187;1;0;1;1;320;30;0;4;16
15;079;Santiso;01-001-U;605;0;605;404;5;3;201;399;396;170;1;0;0;0;175;41;0;3;6
15;079;Santiso;02-001-A;403;0;403;317;1;0;86;316;316;70;0;1;0;1;204;36;0;0;4
15;079;Santiso;02-001-B;338;0;338;237;2;1;101;235;234;70;0;0;1;0;142;19;0;0;2
15;080;Sobrado;01-001-A;371;0;371;247;4;0;124;243;243;41;0;1;0;0;165;29;0;1;6
15;080;Sobrado;01-001-B;410;0;410;302;4;1;108;298;297;68;0;0;0;0;170;51;0;4;4
15;080;Sobrado;02-001-A;304;0;304;202;2;1;102;200;199;38;0;0;0;0;114;42;0;3;2
15;080;Sobrado;02-001-B;265;0;265;218;4;2;47;214;212;17;0;0;1;0;161;28;0;1;4
15;080;Sobrado;02-001-C;210;0;210;143;1;0;67;142;142;26;0;0;0;2;90;20;0;1;3
15;082;Teo;01-001-A;607;0;607;409;7;6;198;402;396;125;1;2;3;3;207;33;0;11;11
15;082;Teo;01-001-B;536;0;536;364;4;4;172;360;356;135;0;0;1;3;167;23;0;15;12
15;082;Teo;01-002-A;800;0;800;598;4;7;202;594;587;173;0;4;0;2;330;49;0;9;20
15;082;Teo;01-002-B;713;0;713;513;6;8;200;507;499;179;1;2;2;5;251;43;2;5;9
15;082;Teo;01-003-U;985;0;985;686;7;5;299;679;674;248;0;2;2;2;326;70;0;9;15
15;082;Teo;01-004-A;986;0;986;684;4;13;302;680;667;281;0;2;1;2;291;67;1;11;11
15;082;Teo;01-004-B;889;0;889;605;8;7;284;597;590;225;0;0;3;1;289;54;1;7;10
15;082;Teo;01-005-A;589;0;589;404;4;6;185;400;394;147;0;0;0;1;181;50;0;9;6
15;082;Teo;01-005-B;603;0;603;435;2;7;168;433;426;148;1;1;2;2;198;63;0;5;6
15;082;Teo;01-006-A;844;0;844;630;3;11;214;627;616;266;0;2;0;4;236;75;1;16;16
15;082;Teo;01-006-B;823;0;823;638;9;5;185;629;624;285;0;3;2;4;216;86;1;16;11
15;082;Teo;01-007-U;855;0;855;663;6;8;192;657;649;191;2;1;1;2;324;95;1;20;12
15;082;Teo;01-008-U;903;0;903;655;8;3;248;647;644;222;0;2;2;6;315;72;1;12;12
15;082;Teo;01-009-A;532;0;532;366;2;1;166;364;363;133;0;0;2;1;171;34;0;14;8
15;082;Teo;01-009-B;563;0;563;352;2;4;211;350;346;134;0;4;5;2;155;30;1;9;6
15;082;Teo;02-001-A;261;0;261;180;0;4;81;180;176;48;0;0;0;1;120;6;0;1;0
15;082;Teo;02-001-B;823;0;823;608;4;6;215;604;598;184;0;1;4;0;333;49;1;8;18
15;082;Teo;02-002-A;509;0;509;363;2;3;146;361;358;80;0;0;2;0;222;33;3;10;8
15;082;Teo;02-002-B;707;0;707;464;3;0;243;461;461;125;0;1;1;0;283;37;0;8;6
15;082;Teo;03-001-U;578;0;578;408;7;3;170;401;398;129;1;2;2;1;232;25;0;1;5
15;082;Teo;03-002-A;825;0;825;599;1;8;226;598;590;166;0;3;2;0;347;48;0;11;13
15;082;Teo;03-002-B;822;0;822;588;4;3;234;584;581;218;0;1;3;6;288;49;1;11;4
15;083;Toques;01-001-A;337;0;337;241;0;3;96;241;238;68;0;0;0;0;145;18;0;4;3
15;083;Toques;01-001-B;292;0;292;229;3;0;63;226;226;49;0;2;0;1;157;10;0;2;5
15;083;Toques;01-001-C;358;0;358;265;1;3;93;264;261;45;0;0;0;0;189;23;0;1;3
15;084;Tordoia;01-001-A;693;0;693;514;8;6;179;506;500;90;0;0;2;0;348;42;0;6;12
15;084;Tordoia;01-001-B;232;0;232;185;3;1;47;182;181;21;0;0;0;0;152;6;0;0;2
15;084;Tordoia;01-002-A;354;0;354;259;1;3;95;258;255;70;0;0;0;0;152;22;0;6;5
15;084;Tordoia;01-002-B;337;0;337;242;1;5;95;241;236;44;1;0;0;0;163;21;0;0;7
15;084;Tordoia;02-001-A;372;0;372;282;1;0;90;281;281;71;0;4;1;1;178;18;0;3;5
15;084;Tordoia;02-001-B;394;0;394;296;0;2;98;296;294;57;0;0;0;0;209;17;1;3;7
15;084;Tordoia;02-001-C;273;0;273;217;0;6;56;217;211;25;0;1;0;0;159;18;0;1;7
15;084;Tordoia;02-001-D;200;0;200;156;1;1;44;155;154;42;0;0;0;0;98;12;0;0;2
15;085;Touro;01-001-A;787;0;787;531;9;9;256;522;513;142;0;0;2;0;305;52;0;8;4
15;085;Touro;01-001-B;466;0;466;333;3;1;133;330;329;90;0;1;0;0;196;29;1;8;4
15;085;Touro;02-001-A;304;0;304;226;3;0;78;223;223;49;0;0;0;0;148;18;0;5;3
15;085;Touro;02-001-B;294;0;294;214;5;2;80;209;207;64;0;0;0;0;113;23;0;1;6
15;085;Touro;02-001-C;309;0;309;213;0;2;96;213;211;35;0;0;0;0;140;30;0;2;4
15;085;Touro;03-001-A;219;0;219;170;2;0;49;168;168;47;0;0;4;0;83;25;0;6;3
15;085;Touro;03-001-B;226;0;226;154;0;0;72;154;154;59;0;0;0;0;73;20;0;0;2
15;085;Touro;03-001-C;413;0;413;263;3;2;150;260;258;68;0;0;0;0;161;21;0;0;8
15;086;Trazo;01-001-U;563;0;563;414;10;3;149;404;401;78;0;0;0;0;270;39;0;1;13
15;086;Trazo;01-002-A;387;0;387;288;5;3;99;283;280;69;0;2;1;0;176;21;0;3;8
15;086;Trazo;01-002-B;563;0;563;431;3;2;132;428;426;110;0;2;3;1;267;29;1;2;11
15;086;Trazo;01-004-U;533;0;533;406;2;3;127;404;401;86;0;0;1;0;245;57;0;2;10
15;086;Trazo;01-005-U;564;0;564;393;5;2;171;388;386;56;0;1;1;0;276;39;0;4;9
15;088;Val do Dubra;01-001-A;966;0;966;642;4;9;324;638;629;163;0;1;1;0;354;76;0;8;26
15;088;Val do Dubra;01-001-B;462;0;462;300;2;2;162;298;296;45;0;0;0;1;203;35;0;4;8
15;088;Val do Dubra;01-002-A;491;0;491;334;1;2;157;333;331;57;0;0;0;0;232;34;0;0;8
15;088;Val do Dubra;01-002-B;301;0;301;209;6;1;92;203;202;36;0;0;0;0;149;6;0;6;5
15;088;Val do Dubra;01-003-A;594;0;594;392;0;6;202;392;386;99;0;1;0;0;218;61;1;2;4
15;088;Val do Dubra;01-003-B;424;0;424;273;1;1;151;272;271;55;0;1;1;0;173;31;0;3;7
15;087;Valdoviño;01-001-A;826;0;826;506;5;7;320;501;494;147;0;1;0;0;251;76;0;12;7
15;087;Valdoviño;01-001-B;797;0;797;492;4;4;305;488;484;169;0;0;0;0;239;63;0;3;10
15;087;Valdoviño;01-002-A;1012;19;1031;667;7;4;364;660;656;199;0;1;2;4;292;121;0;21;16
15;087;Valdoviño;01-002-B;419;0;419;244;1;0;175;243;243;75;0;0;1;0;113;43;0;8;3
15;087;Valdoviño;01-003-A;569;0;569;385;4;2;184;381;379;154;0;0;2;1;159;42;0;12;9
15;087;Valdoviño;01-003-B;670;0;670;426;1;2;244;425;423;126;0;0;0;2;223;47;0;12;13
15;087;Valdoviño;01-004-U;564;0;564;366;3;3;198;363;360;107;0;1;1;0;164;68;0;5;14
15;087;Valdoviño;02-001-A;321;0;321;197;0;0;124;197;197;35;0;0;0;0;129;24;0;5;4
15;087;Valdoviño;02-001-B;267;0;267;167;1;2;100;166;164;37;0;0;1;0;69;53;0;1;3
15;087;Valdoviño;02-001-C;517;0;517;331;1;4;186;330;326;74;0;0;1;2;155;78;0;6;10
15;089;Vedra;01-001-A;848;0;848;632;6;8;216;626;618;175;0;0;1;0;352;61;1;16;12
15;089;Vedra;01-001-B;402;0;402;288;2;4;114;286;282;72;0;2;0;0;168;31;0;6;3
15;089;Vedra;01-002-A;551;0;551;397;4;2;154;393;391;135;1;0;0;0;195;47;1;4;8
15;089;Vedra;01-002-B;511;0;511;356;2;4;155;354;350;128;0;0;2;4;167;34;0;7;8
15;089;Vedra;02-001-A;609;0;609;433;4;1;176;429;428;122;0;0;0;0;261;29;0;7;9
15;089;Vedra;02-001-B;257;0;257;189;3;4;68;186;182;48;0;1;0;0;113;15;0;3;2
15;089;Vedra;02-001-C;292;0;292;208;1;2;84;207;205;45;1;1;1;0;124;22;0;3;8
15;089;Vedra;02-002-A;397;0;397;305;3;2;92;302;300;104;0;0;0;0;153;34;0;5;4
15;089;Vedra;02-002-B;349;0;349;243;0;1;106;243;242;82;0;0;0;0;124;30;0;3;3
15;091;Vilarmaior;01-001-A;418;0;418;290;3;1;128;287;286;68;0;0;0;0;192;18;0;3;5
15;091;Vilarmaior;01-001-B;308;0;308;246;4;3;62;242;239;65;0;0;0;1;140;23;0;4;6
15;091;Vilarmaior;01-001-C;372;0;372;273;1;3;99;272;269;82;0;0;0;0;156;27;0;2;2
15;090;Vilasantar;01-001-U;518;0;518;359;5;5;159;354;349;94;0;0;1;0;226;20;0;2;6
15;090;Vilasantar;01-002-U;586;0;586;440;8;2;146;432;430;118;0;1;1;0;288;13;0;1;8
15;092;Vimianzo;01-001-A;806;0;806;531;4;2;275;527;525;161;1;1;2;0;268;78;0;4;10
15;092;Vimianzo;01-001-B;854;0;854;564;7;4;290;557;553;165;0;2;1;2;265;104;1;4;9
15;092;Vimianzo;01-002-A;276;0;276;200;0;2;76;200;198;39;0;0;0;0;115;34;0;0;10
15;092;Vimianzo;01-002-B;407;0;407;272;2;1;135;270;269;48;0;1;0;0;158;55;0;2;5
15;092;Vimianzo;01-003-A;212;0;212;123;1;2;89;122;120;15;0;0;0;0;87;17;0;0;1
15;092;Vimianzo;01-003-B;572;0;572;389;4;0;183;385;385;43;1;0;2;0;291;46;0;0;2
15;092;Vimianzo;02-001-A;322;0;322;230;5;0;92;225;225;50;0;1;0;0;122;42;0;2;8
15;092;Vimianzo;02-001-B;421;0;421;288;1;0;133;287;287;58;0;0;0;0;138;87;0;0;4
15;092;Vimianzo;02-001-C;441;0;441;297;3;2;144;294;292;54;0;0;0;0;181;53;0;1;3
15;092;Vimianzo;03-001-A;442;0;442;278;2;0;164;276;276;41;0;0;0;2;131;94;0;0;8
15;092;Vimianzo;03-001-B;391;0;391;259;1;2;132;258;256;42;7;0;0;0;137;69;0;0;1
15;092;Vimianzo;03-003-A;321;0;321;222;4;1;99;218;217;62;0;1;0;0;72;75;0;2;5
15;092;Vimianzo;03-003-B;486;0;486;300;4;4;186;296;292;49;0;0;0;0;185;48;0;3;7
15;093;Zas;01-001-A;619;0;619;430;2;4;189;428;424;111;0;0;1;0;264;31;1;0;16
15;093;Zas;01-001-B;383;0;383;247;1;0;136;246;246;66;1;0;0;0;153;17;0;1;8
15;093;Zas;01-003-A;356;0;356;240;1;2;116;239;237;53;0;0;0;0;147;31;0;2;4
15;093;Zas;01-003-B;201;0;201;147;0;0;54;147;147;32;0;0;0;0;108;6;0;0;1
15;093;Zas;01-003-C;251;0;251;178;1;0;73;177;177;39;0;0;0;0;106;27;0;3;2
15;093;Zas;02-001-A;442;0;442;308;2;1;134;306;305;54;0;1;0;0;194;48;0;2;6
15;093;Zas;02-001-B;532;0;532;339;0;4;193;339;335;95;0;1;0;1;187;47;0;0;4
15;093;Zas;03-001-A;572;0;572;420;0;0;152;420;420;171;0;4;2;0;206;28;1;2;6
15;093;Zas;03-001-B;455;0;455;328;1;1;127;327;326;138;0;1;0;0;154;19;0;6;8
15;990;Residentes ausentes-A Coruña;99-001-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-002-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-003-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-004-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-005-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-006-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-007-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-008-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-009-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-010-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-011-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-012-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
15;990;Residentes ausentes-A Coruña;99-013-U;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Total;;;;923537;141;923678;611214;5220;5865;312464;605994;600129;197929;403;1094;2344;1772;288911;78458;655;13667;14896
