Anio_Electoral;C.A.;Codigo_Municipio;Municipio;Distrito;Seccion;Mesa;Censo;Votos_Emitidos;Votos_Nulos;Votos_en_blanco;Votos_Validos;Porc_Escrutado;AP-ALIANZA_POPULAR_P.DEMOCRATA;AP-FEDERACION_PARTIDOS_DE_ALIA;PP-PARTIDO_POPULAR;PP-PARTIDO_POPULAR_DE_LA_RIOJA;PSOE-PARTIDO_SOCIALISTA_OBRERO;PR-PARTIDO_RIOJANO;PR-PARTIDO_RIOJANO_PROGRESISTA;PRx-PARTIDO_RIOJANO;PRxE-PARTIDO_RIOJANO_x_ESPANA_;I.U.-IZQUIERDA_UNIDA;IU-IZQUIERDA_UNIDA;IU-IZQUIERDA_UNIDA_LA_RIOJA;PCE-PARTIDO_COMUNISTA_DE_ESPAN;MASH-MOVIMIENTO_AL_SOCIALISMO_;MASH-MVTO_AL_SOCIALISMO_HUMANI;VERDES-LOS_VERDES;VERDES-LOS_VERDES_DE_LA_RIOJA;AR.-ALTERNATIVA_RIOJANA;IZQ.-COALICION_ELECTORAL_IZQ_-;CDS-CENTRO_DEMOCRATICO_Y_SOCIA;PTE-UC-P.TRABAJADORES_ESPANA-U;PDP-PARTIDO_DEMOCRATA_POPULAR;P.C.P.E.-PARTIDO_COMUNISTA_LOS;PCPE-PARTIDO_COMUNISTA_LOS_PUE;PUMxJ-POR_UN_MUNDO_MAS_JUSTO;UPYD-UNION_PROGRESO_Y_DEMOCRAC;UPyD-UNION_PROGRESO_Y_DEMOCRAC_1;ECOLO-VERDE-COALICION_VERDES_D;PACMA-ANTITAURINO_CONTRA_MALTR;PACMA-PART._ANIMALISTA_CONTRA_;PACMA-PARTIDO_ANIMALISTA_CON_E;PACMA-PARTIDO_ANIMALISTA_CONTR;Cs-CIUDADANOS-PARTIDO_DE_LA_CI;PODEMOS-PODEMOS;PODEMOS-I.U.-PODEMOS-IZQUIERDA;PODEMOS-IU-EQUO-UNIDAS_PODEMOS;CR-IU-EQUO-CAMBIA_LA_RIOJA-IU-;EB-PARTIDO_ESCANOS_EN_BLANCO;ESCANOS_EN_BLANCO-ESCANOS_EN_B;VOX-VOX;VINEA-VINEA_La_Rioja;PLRi-POR_LA_RIOJA;p43;p44;p45;p46;p47;p48;p49;p50
2007;La Rioja;125;Rincón De Soto;01;002;B;626;503;1;8;502;100.0;;;221;;247;25;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;126;Robres Del Castillo;01;001;U;36;34;0;0;34;100.0;;;24;;6;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;127;Rodezno;01;001;U;264;241;0;3;241;100.0;;;112;;100;22;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;128;Sajazarra;01;001;U;112;101;0;0;101;100.0;;;52;;44;1;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;129;San Asensio;01;001;A;475;394;2;8;392;100.0;;;250;;108;24;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;129;San Asensio;01;001;B;607;497;7;6;490;100.0;;;269;;172;40;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;130;San Millán De La Cogolla;01;001;U;251;211;3;5;208;100.0;;;117;;61;23;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;131;San Millán De Yécora;01;001;U;43;38;0;0;38;100.0;;;22;;16;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;132;San Román De Cameros;01;001;U;138;116;1;3;115;100.0;;;54;;55;1;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;134;Santa Coloma;01;001;U;114;87;0;0;87;100.0;;;55;;23;9;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;135;Santa Engracia Del Jubera;01;001;U;201;183;1;3;182;100.0;;;110;;36;29;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;136;Santa Eulalia Bajera;01;001;U;113;102;0;1;102;100.0;;;57;;39;1;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;01;001;U;520;372;7;0;365;100.0;;;142;;179;37;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;01;002;A;656;471;1;11;470;100.0;;;236;;166;47;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;01;002;B;784;583;8;8;575;100.0;;;272;;248;35;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;02;001;A;645;486;6;7;480;100.0;;;193;;245;24;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;02;001;B;673;526;4;11;522;100.0;;;215;;260;24;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;02;002;A;692;518;5;5;513;100.0;;;233;;245;18;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;138;Santo Domingo De La Calzada;02;002;B;713;545;9;10;536;100.0;;;244;;249;27;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;139;San Torcuato;01;001;U;75;69;1;1;68;100.0;;;45;;18;3;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;140;Santurde De Rioja;01;001;U;258;235;1;2;234;100.0;;;141;;81;8;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;141;Santurdejo;01;001;U;156;137;0;2;137;100.0;;;97;;26;10;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;142;San Vicente De La Sonsierra;01;001;U;868;719;13;18;706;100.0;;;318;;302;57;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;143;Sojuela;01;001;U;124;119;0;2;119;100.0;;;51;;55;11;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;144;Sorzano;01;001;U;210;172;0;2;172;100.0;;;127;;33;7;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;145;Sotés;01;001;U;245;219;3;2;216;100.0;;;115;;88;9;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;146;Soto En Cameros;01;001;U;168;139;1;3;138;100.0;;;77;;38;9;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;147;Terroba;01;001;U;35;35;0;0;35;100.0;;;16;;10;9;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;148;Tirgo;01;001;U;220;196;1;2;195;100.0;;;105;;87;1;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;149;Tobía;01;001;U;71;64;0;1;64;100.0;;;26;;29;5;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;150;Tormantos;01;001;U;156;139;0;0;139;100.0;;;60;;76;3;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;151;Torrecilla En Cameros;01;001;U;467;442;3;4;439;100.0;;;221;;174;34;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;152;Torrecilla Sobre Alesanco;01;001;U;50;42;0;1;42;100.0;;;29;;9;2;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;153;Torre En Cameros;01;001;U;14;11;0;0;11;100.0;;;2;;8;1;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;154;Torremontalbo;01;001;U;17;13;0;3;13;100.0;;;6;;2;2;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;155;Treviana;01;001;U;186;156;2;1;154;100.0;;;74;;73;3;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;157;Tricio;01;001;U;337;296;4;4;292;100.0;;;188;;83;14;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;158;Tudelilla;01;001;U;352;317;1;2;316;100.0;;;219;;88;3;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;160;Uruñuela;01;001;U;652;552;3;5;549;100.0;;;322;;158;56;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;161;Valdemadera;01;001;U;10;9;0;0;9;100.0;;;9;;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;162;Valgañón;01;001;U;138;123;0;3;123;100.0;;;52;;48;12;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;163;Ventosa;01;001;U;134;126;0;0;126;100.0;;;52;;68;4;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;164;Ventrosa;01;001;U;76;59;0;0;59;100.0;;;32;;25;2;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;165;Viguera;01;001;U;355;340;4;5;336;100.0;;;221;;77;29;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;166;Villalba De Rioja;01;001;U;159;147;0;2;147;100.0;;;112;;23;10;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;167;Villalobar De Rioja;01;001;U;87;64;0;1;64;100.0;;;27;;15;19;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;001;A;656;449;3;10;446;100.0;;;202;;169;44;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;001;B;771;510;3;12;507;100.0;;;225;;201;45;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;002;A;551;360;3;7;357;100.0;;;170;;139;19;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;002;B;765;548;6;14;542;100.0;;;230;;229;41;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;003;A;583;397;4;8;393;100.0;;;185;;155;25;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;168;Villamediana De Iregua;01;003;B;769;512;2;5;510;100.0;;;233;;203;29;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;169;Villanueva De Cameros;01;001;U;109;98;0;1;98;100.0;;;66;;27;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;170;El Villar De Arnedo;01;001;U;509;465;4;5;461;100.0;;;248;;195;10;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;171;Villar De Torre;01;001;U;246;220;0;3;220;100.0;;;132;;74;6;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;172;Villarejo;01;001;U;40;35;0;0;35;100.0;;;6;;28;1;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;173;Villarroya;01;001;U;9;9;0;0;9;100.0;;;7;;2;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;174;Villarta-Quintana;01;001;A;129;105;1;3;104;100.0;;;63;;31;4;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;174;Villarta-Quintana;01;001;B;32;29;0;0;29;100.0;;;25;;4;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;175;Villavelayo;01;001;U;69;61;2;0;59;100.0;;;27;;31;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;176;Villaverde De Rioja;01;001;U;86;70;0;0;70;100.0;;;58;;7;5;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;177;Villoslada De Cameros;01;001;U;326;268;2;0;266;100.0;;;155;;94;15;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;178;Viniegra De Abajo;01;001;U;102;98;0;0;98;100.0;;;39;;49;7;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;179;Viniegra De Arriba;01;001;U;54;47;0;1;47;100.0;;;27;;17;2;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;180;Zarratón;01;001;U;215;179;3;5;176;100.0;;;126;;40;4;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;181;Zarzosa;01;001;U;14;13;0;0;13;100.0;;;9;;3;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;La Rioja;183;Zorraquín;01;001;U;63;46;1;0;45;100.0;;;13;;24;6;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;1;Ábalos;01;001;U;229;194;4;6;190;100.0;;;;86;78;12;;;;;;7;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;2;Agoncillo;01;001;A;345;281;5;3;276;100.0;;;;100;108;61;;;;;;3;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;2;Agoncillo;01;001;B;426;340;1;2;339;100.0;;;;117;135;78;;;;;;3;;0;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;3;Aguilar Del Río Alhama;01;001;U;598;533;1;2;532;100.0;;;;357;157;10;;;;;;4;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;4;Ajamil De Cameros;01;001;U;80;73;0;0;73;100.0;;;;47;13;12;;;;;;1;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;5;Albelda De Iregua;01;001;U;944;715;3;11;712;100.0;;;;439;187;51;;;;;;12;;1;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;5;Albelda De Iregua;02;001;U;1027;836;4;11;832;100.0;;;;505;253;50;;;;;;12;;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;6;Alberite;01;001;A;773;626;3;16;623;100.0;;;;343;233;13;;;;;;11;;2;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;6;Alberite;01;001;B;937;784;12;7;772;100.0;;;;407;317;14;;;;;;19;;2;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;7;Alcanadre;01;001;U;677;588;10;15;578;100.0;;;;247;244;41;;;;;;23;;1;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;8;Aldeanueva De Ebro;01;001;U;935;773;5;8;768;100.0;;;;310;378;60;;;;;;9;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;8;Aldeanueva De Ebro;02;001;U;1082;948;3;7;945;100.0;;;;347;505;79;;;;;;5;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;9;Alesanco;01;001;U;434;366;1;5;365;100.0;;;;205;101;41;;;;;;11;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;10;Alesón;01;001;U;124;113;1;1;112;100.0;;;;84;21;4;;;;;;0;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;001;A;733;552;5;16;547;100.0;;;;280;217;16;;;;;;11;;0;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;001;B;724;543;8;13;535;100.0;;;;237;250;23;;;;;;7;;3;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;002;A;676;499;7;11;492;100.0;;;;191;250;16;;;;;;17;;0;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;002;B;758;561;6;8;555;100.0;;;;213;301;17;;;;;;10;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;003;A;436;351;1;11;350;100.0;;;;170;151;7;;;;;;7;;0;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;01;003;B;488;391;5;8;386;100.0;;;;198;157;17;;;;;;3;;0;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;001;A;654;522;15;12;507;100.0;;;;231;233;13;;;;;;9;;1;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;001;B;642;523;8;11;515;100.0;;;;238;225;24;;;;;;13;;1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;002;A;542;382;3;9;379;100.0;;;;148;207;5;;;;;;7;;0;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;002;B;631;477;2;16;475;100.0;;;;162;260;15;;;;;;17;;0;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;003;A;617;486;10;10;476;100.0;;;;210;222;23;;;;;;10;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;11;Alfaro;02;003;B;624;484;3;8;481;100.0;;;;220;216;18;;;;;;19;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;12;Almarza De Cameros;01;001;U;32;29;0;0;29;100.0;;;;13;6;10;;;;;;0;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;13;Anguciana;01;001;U;268;214;5;4;209;100.0;;;;97;80;13;;;;;;8;;0;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;14;Anguiano;01;001;U;515;452;7;4;445;100.0;;;;199;138;96;;;;;;3;;1;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;15;Arenzana De Abajo;01;001;U;264;225;2;5;223;100.0;;;;151;20;39;;;;;;8;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;16;Arenzana De Arriba;01;001;U;37;35;0;1;35;100.0;;;;12;16;6;;;;;;0;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;17;Arnedillo;01;001;U;403;355;2;5;353;100.0;;;;132;185;9;;;;;;10;;1;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;01;001;A;471;363;2;1;361;100.0;;;;163;139;46;;;;;;10;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;01;001;B;440;358;4;6;354;100.0;;;;143;160;31;;;;;;13;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;01;002;U;623;457;3;1;454;100.0;;;;151;227;48;;;;;;21;;0;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;01;003;U;621;480;2;0;478;100.0;;;;158;239;45;;;;;;21;;1;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;001;A;708;588;1;2;587;100.0;;;;222;286;47;;;;;;18;;1;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;001;B;523;428;2;4;426;100.0;;;;165;198;38;;;;;;16;;0;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;001;C;675;571;2;10;569;100.0;;;;232;264;39;;;;;;13;;1;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;002;A;699;583;4;9;579;100.0;;;;220;294;41;;;;;;9;;0;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;002;B;855;725;6;7;719;100.0;;;;273;366;40;;;;;;21;;0;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;003;A;514;432;3;4;429;100.0;;;;217;160;29;;;;;;13;;0;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;003;B;523;435;5;6;430;100.0;;;;183;194;25;;;;;;14;;0;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;004;A;555;463;3;4;460;100.0;;;;177;235;19;;;;;;16;;1;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;004;B;733;609;12;5;597;100.0;;;;209;313;42;;;;;;25;;0;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;005;A;568;479;3;3;476;100.0;;;;183;241;38;;;;;;7;;1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;005;B;575;496;5;9;491;100.0;;;;180;263;23;;;;;;8;;0;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;006;A;686;557;4;3;553;100.0;;;;228;261;35;;;;;;18;;0;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;18;Arnedo;02;006;B;884;721;6;10;715;100.0;;;;306;317;49;;;;;;21;;0;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;19;Arrúbal;01;001;U;430;406;2;4;404;100.0;;;;207;151;24;;;;;;8;;1;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;20;Ausejo;01;001;U;558;434;3;4;431;100.0;;;;249;123;43;;;;;;9;;0;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;21;Autol;01;001;A;912;766;7;14;759;100.0;;;;407;301;22;;;;;;10;;1;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;21;Autol;01;001;B;840;706;5;8;701;100.0;;;;333;328;22;;;;;;4;;1;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;21;Autol;02;001;U;929;770;2;3;768;100.0;;;;428;296;28;;;;;;7;;0;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;22;Azofra;01;001;U;290;252;0;0;252;100.0;;;;183;32;34;;;;;;2;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;23;Badarán;01;001;U;612;490;2;7;488;100.0;;;;263;193;8;;;;;;8;;1;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;24;Bañares;01;001;U;346;310;0;1;310;100.0;;;;137;122;40;;;;;;8;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;25;Baños De Rioja;01;001;U;90;81;0;1;81;100.0;;;;45;32;3;;;;;;0;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;26;Baños De Río Tobía;01;001;A;657;583;2;3;581;100.0;;;;309;205;52;;;;;;4;;1;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;26;Baños De Río Tobía;01;001;B;797;671;1;3;670;100.0;;;;320;270;70;;;;;;4;;0;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;27;Berceo;01;001;U;198;164;0;4;164;100.0;;;;54;97;6;;;;;;3;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;28;Bergasa;01;001;U;171;146;0;0;146;100.0;;;;79;40;5;;;;;;21;;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;29;Bergasillas Bajera;01;001;U;31;28;0;0;28;100.0;;;;13;11;3;;;;;;1;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;30;Bezares;01;001;U;19;16;0;0;16;100.0;;;;10;3;3;;;;;;0;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;31;Bobadilla;01;001;U;138;126;1;2;125;100.0;;;;77;40;5;;;;;;0;;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;32;Brieva De Cameros;01;001;U;97;86;0;0;86;100.0;;;;56;24;2;;;;;;2;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;33;Briñas;01;001;U;189;170;0;1;170;100.0;;;;72;82;7;;;;;;6;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;34;Briones;01;001;U;728;647;9;10;638;100.0;;;;304;264;41;;;;;;10;;1;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;La Rioja;35;Cabezón De Cameros;01;001;U;24;19;0;0;19;100.0;;;;3;7;8;;;;;;0;;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
