ANIO_ELECTORAL;CODIGO_MUNICIPIO;MUNICIPIO;DISTRITO;SECCION;MESA;DIRECCION_MESA;DESCRIPCION_MESA;CENSO;VOTOS_EMITIDOS;VOTOS_NULOS;VOTOS_EN_BLANCO;VOTOS_VALIDOS;PORC_PARTICIPACION;PORC_ESCRUTADO;CENSO_ESCRUTADO
1983;89;Logroño;03;020;A;;;729;508;6;9;502;69.68;100.0;729
1983;89;Logroño;03;020;B;;;760;525;6;4;519;69.08;100.0;760
1983;89;Logroño;03;021;A;;;1065;745;6;12;739;69.95;100.0;1065
1983;89;Logroño;03;022;A;;;637;408;5;9;403;64.05;100.0;637
1983;89;Logroño;03;023;A;;;875;620;0;6;620;70.86;100.0;875
1983;89;Logroño;03;024;A;;;833;546;1;3;545;65.55;100.0;833
1983;89;Logroño;04;001;A;;;869;429;9;8;420;49.37;100.0;869
1983;89;Logroño;04;001;B;;;808;396;1;4;395;49.01;100.0;808
1983;89;Logroño;04;002;A;;;954;613;5;1;608;64.26;100.0;954
1983;89;Logroño;04;003;A;;;576;409;5;7;404;71.01;100.0;576
1983;89;Logroño;04;003;B;;;696;480;4;1;476;68.97;100.0;696
1983;89;Logroño;04;004;A;;;640;426;1;6;425;66.56;100.0;640
1983;89;Logroño;04;005;A;;;841;534;1;5;533;63.5;100.0;841
1983;89;Logroño;04;005;B;;;775;492;3;8;489;63.48;100.0;775
1983;89;Logroño;04;006;A;;;1113;752;5;6;747;67.57;100.0;1113
1983;89;Logroño;04;007;A;;;973;664;8;6;656;68.24;100.0;973
1983;89;Logroño;04;008;A;;;858;579;2;14;577;67.48;100.0;858
1983;89;Logroño;04;009;A;;;692;460;1;1;459;66.47;100.0;692
1983;89;Logroño;04;009;B;;;655;416;0;4;416;63.51;100.0;655
1983;89;Logroño;04;010;A;;;833;540;3;3;537;64.83;100.0;833
1983;89;Logroño;04;011;A;;;709;427;3;3;424;60.23;100.0;709
1983;89;Logroño;04;011;B;;;690;431;3;5;428;62.46;100.0;690
1983;89;Logroño;04;012;A;;;870;571;4;2;567;65.63;100.0;870
1983;89;Logroño;04;013;A;;;729;509;3;0;506;69.82;100.0;729
1983;89;Logroño;04;014;A;;;1193;729;5;3;724;61.11;100.0;1193
1983;89;Logroño;04;015;A;;;708;444;2;3;442;62.71;100.0;708
1983;89;Logroño;04;016;A;;;757;511;1;4;510;67.5;100.0;757
1983;89;Logroño;04;017;A;;;841;544;0;3;544;64.68;100.0;841
1983;89;Logroño;04;018;A;;;1168;766;2;5;764;65.58;100.0;1168
1983;89;Logroño;04;019;A;;;706;441;15;5;426;62.46;100.0;706
1983;89;Logroño;04;020;A;;;427;263;3;3;260;61.59;100.0;427
1983;89;Logroño;05;001;A;;;766;480;3;1;477;62.66;100.0;766
1983;89;Logroño;05;002;A;;;669;408;12;5;396;60.99;100.0;669
1983;89;Logroño;05;002;B;;;664;430;1;4;429;64.76;100.0;664
1983;89;Logroño;05;003;A;;;706;373;11;0;362;52.83;100.0;706
1983;89;Logroño;05;003;B;;;617;320;1;0;319;51.86;100.0;617
1983;89;Logroño;05;004;A;;;1146;768;12;1;756;67.02;100.0;1146
1983;89;Logroño;05;005;A;;;200;172;1;1;171;86.0;100.0;200
1983;89;Logroño;05;006;A;;;781;505;2;4;503;64.66;100.0;781
1983;89;Logroño;05;007;A;;;956;636;0;4;636;66.53;100.0;956
1983;89;Logroño;05;008;A;;;667;472;2;0;470;70.76;100.0;667
1983;89;Logroño;05;009;A;;;1170;722;6;4;716;61.71;100.0;1170
1983;89;Logroño;05;010;A;;;1032;656;21;5;635;63.57;100.0;1032
1983;89;Logroño;06;001;A;;;482;328;6;0;322;68.05;100.0;482
1983;89;Logroño;06;002;A;;;698;398;3;2;395;57.02;100.0;698
1983;89;Logroño;06;003;A;;;913;570;9;6;561;62.43;100.0;913
1983;89;Logroño;06;004;A;;;760;545;12;2;533;71.71;100.0;760
1983;91;Lumbreras;01;001;A;;;148;132;3;0;129;89.19;100.0;148
1983;92;Manjarrés;01;001;A;;;132;90;1;0;89;68.18;100.0;132
1983;93;Mansilla de la Sierra;01;001;A;;;58;42;0;0;42;72.41;100.0;58
1983;94;Manzanares de Rioja;01;001;A;;;165;145;0;1;145;87.88;100.0;165
1983;95;Matute;01;001;A;;;220;145;12;2;133;65.91;100.0;220
1983;96;Medrano;01;001;A;;;262;174;0;3;174;66.41;100.0;262
1983;98;Munilla;01;001;A;;;95;79;5;1;74;83.16;100.0;95
1983;99;Murillo de Río Leza;01;001;A;;;610;495;2;1;493;81.15;100.0;610
1983;99;Murillo de Río Leza;01;002;A;;;861;622;2;1;620;72.24;100.0;861
1983;100;Muro de Aguas;01;001;A;;;50;29;0;1;29;58.0;100.0;50
1983;101;Muro en Cameros;01;001;A;;;58;31;1;0;30;53.45;100.0;58
1983;102;Nájera;01;001;A;;;869;705;13;4;692;81.13;100.0;869
1983;102;Nájera;01;002;A;;;792;578;17;7;561;72.98;100.0;792
1983;102;Nájera;02;001;A;;;1077;789;6;3;783;73.26;100.0;1077
1983;102;Nájera;02;002;A;;;804;643;0;4;643;79.98;100.0;804
1983;102;Nájera;02;002;B;;;857;677;0;4;677;79.0;100.0;857
1983;103;Nalda;01;001;A;;;764;571;2;0;569;74.74;100.0;764
1983;104;Navajún;01;001;A;;;19;18;0;0;18;94.74;100.0;19
1983;105;Navarrete;01;001;A;;;746;562;5;0;557;75.34;100.0;746
1983;105;Navarrete;01;001;B;;;799;633;2;3;631;79.22;100.0;799
1983;106;Nestares;01;001;A;;;29;26;0;0;26;89.66;100.0;29
1983;107;Nieva de Cameros;01;001;A;;;146;125;0;0;125;85.62;100.0;146
1983;108;Ocón;01;001;A;;;348;210;4;3;206;60.34;100.0;348
1983;109;Ochánduri;01;001;A;;;140;110;2;2;108;78.57;100.0;140
1983;110;Ojacastro;01;001;A;;;260;216;0;2;216;83.08;100.0;260
1983;111;Ollauri;01;001;A;;;258;214;2;0;212;82.95;100.0;258
1983;112;Ortigosa de Cameros;01;001;A;;;303;251;2;3;249;82.84;100.0;303
1983;113;Pazuengos;01;001;A;;;28;25;1;0;24;89.29;100.0;28
1983;114;Pedroso;01;001;A;;;114;77;8;7;69;67.54;100.0;114
1983;115;Pinillos;01;001;A;;;25;22;0;1;22;88.0;100.0;25
1983;117;Pradejón;01;001;A;;;1017;742;2;0;740;72.96;100.0;1017
1983;117;Pradejón;01;002;A;;;1054;761;17;2;744;72.2;100.0;1054
1983;118;Pradillo;01;001;A;;;80;67;1;7;66;83.75;100.0;80
1983;119;Préjano;01;001;A;;;241;218;0;1;218;90.46;100.0;241
1983;120;Quel;01;001;A;;;1070;868;5;9;863;81.12;100.0;1070
1983;120;Quel;01;002;A;;;599;493;5;4;488;82.3;100.0;599
1983;121;Rabanera;01;001;A;;;36;33;2;0;31;91.67;100.0;36
1983;122;El Rasillo de Cameros;01;001;A;;;94;82;1;0;81;87.23;100.0;94
1983;123;El Redal;01;001;A;;;230;190;1;3;189;82.61;100.0;230
1983;124;Ribafrecha;01;001;A;;;925;578;13;1;565;62.49;100.0;925
1983;125;Rincón de Soto;01;001;A;;;716;560;17;0;543;78.21;100.0;716
1983;125;Rincón de Soto;01;001;B;;;827;683;6;2;677;82.59;100.0;827
1983;125;Rincón de Soto;01;002;A;;;1045;784;2;6;782;75.02;100.0;1045
1983;126;Robres del Castillo;01;001;A;;;44;31;1;0;30;70.45;100.0;44
1983;127;Rodezno;01;001;A;;;340;301;1;4;300;88.53;100.0;340
1983;128;Sajazarra;01;001;A;;;187;156;3;0;153;83.42;100.0;187
1983;129;San Asensio;01;001;A;;;1241;1002;11;5;991;80.74;100.0;1241
1983;130;San Millán de la Cogolla;01;001;A;;;268;197;2;1;195;73.51;100.0;268
1983;131;San Millán de Yécora;01;001;A;;;118;82;0;0;82;69.49;100.0;118
1983;132;San Román de Cameros;01;001;A;;;174;136;0;0;136;78.16;100.0;174
1983;134;Santa Coloma;01;001;A;;;160;129;0;3;129;80.62;100.0;160
1983;135;Santa Engracia del Jubera;01;001;A;;;211;162;1;0;161;76.78;100.0;211
1983;136;Santa Eulalia Bajera;01;001;A;;;127;90;5;0;85;70.87;100.0;127
1983;138;Santo Domingo de la Calzada;01;001;A;;;760;554;22;2;532;72.89;100.0;760
1983;138;Santo Domingo de la Calzada;01;002;A;;;766;564;21;5;543;73.63;100.0;766
1983;138;Santo Domingo de la Calzada;01;002;B;;;776;593;7;8;586;76.42;100.0;776
1983;138;Santo Domingo de la Calzada;02;001;A;;;896;706;19;8;687;78.79;100.0;896
1983;138;Santo Domingo de la Calzada;02;002;A;;;1196;904;12;8;892;75.59;100.0;1196
1983;139;San Torcuato;01;001;A;;;158;119;12;1;107;75.32;100.0;158
1983;140;Santurde de Rioja;01;001;A;;;328;268;3;0;265;81.71;100.0;328
1983;141;Santurdejo;01;001;A;;;238;172;0;4;172;72.27;100.0;238
1983;142;San Vicente de la Sonsierra;01;001;A;;;1013;782;14;3;768;77.2;100.0;1013
1983;143;Sojuela;01;001;A;;;99;74;5;0;69;74.75;100.0;99
1983;144;Sorzano;01;001;A;;;259;193;1;1;192;74.52;100.0;259
1983;145;Sotés;01;001;A;;;240;172;0;5;172;71.67;100.0;240
1983;146;Soto en Cameros;01;001;A;;;128;81;0;0;81;63.28;100.0;128
1983;147;Terroba;01;001;A;;;22;21;0;0;21;95.45;100.0;22
1983;148;Tirgo;01;001;A;;;251;188;5;1;183;74.9;100.0;251
1983;149;Tobía;01;001;A;;;67;49;0;0;49;73.13;100.0;67
1983;150;Tormantos;01;001;A;;;262;134;3;0;131;51.15;100.0;262
1983;151;Torrecilla en Cameros;01;001;A;;;439;354;19;4;335;80.64;100.0;439
1983;152;Torrecilla sobre Alesanco;01;001;A;;;90;76;4;0;72;84.44;100.0;90
1983;153;Torre en Cameros;01;001;A;;;12;8;0;0;8;66.67;100.0;12
1983;154;Torremontalbo;01;001;A;;;10;8;0;0;8;80.0;100.0;10
1983;155;Treviana;01;001;A;;;353;262;3;1;259;74.22;100.0;353
1983;157;Tricio;01;001;A;;;381;335;0;2;335;87.93;100.0;381
1983;158;Tudelilla;01;001;A;;;536;302;5;3;297;56.34;100.0;536
1983;160;Uruñuela;01;001;A;;;595;529;6;1;523;88.91;100.0;595
1983;161;Valdemadera;01;001;A;;;22;20;0;0;20;90.91;100.0;22
1983;162;Valgañón;01;001;A;;;172;132;4;2;128;76.74;100.0;172
1983;163;Ventosa;01;001;A;;;151;133;3;0;130;88.08;100.0;151
1983;164;Ventrosa;01;001;A;;;95;50;0;0;50;52.63;100.0;95
1983;165;Viguera;01;001;A;;;336;270;1;1;269;80.36;100.0;336
1983;166;Villalba de Rioja;01;001;A;;;158;136;0;2;136;86.08;100.0;158
1983;167;Villalobar de Rioja;01;001;A;;;185;148;1;0;147;80.0;100.0;185
1983;168;Villamediana de Iregua;01;001;A;;;748;542;9;3;533;72.46;100.0;748
1983;168;Villamediana de Iregua;01;001;B;;;805;599;12;2;587;74.41;100.0;805
1983;169;Villanueva de Cameros;01;001;A;;;104;86;1;0;85;82.69;100.0;104
1983;170;El Villar de Arnedo;01;001;A;;;697;574;6;3;568;82.35;100.0;697
1983;171;Villar de Torre;01;001;A;;;378;264;0;4;264;69.84;100.0;378
1983;172;Villarejo;01;001;A;;;67;41;0;0;41;61.19;100.0;67
1983;173;Villarroya;01;001;A;;;13;9;0;0;9;69.23;100.0;13
1983;174;Villarta-Quintana;01;001;A;;;255;174;2;1;172;68.24;100.0;255
1983;175;Villavelayo;01;001;A;;;73;58;0;0;58;79.45;100.0;73
1983;176;Villaverde de Rioja;01;001;A;;;101;81;2;0;79;80.2;100.0;101
1983;177;Villoslada de Cameros;01;001;A;;;319;244;3;0;241;76.49;100.0;319
1983;178;Viniegra de Abajo;01;001;A;;;130;87;3;0;84;66.92;100.0;130
1983;179;Viniegra de Arriba;01;001;A;;;43;30;3;0;27;69.77;100.0;43
1983;180;Zarratón;01;001;A;;;287;242;2;3;240;84.32;100.0;287
1983;181;Zarzosa;01;001;A;;;21;15;0;0;15;71.43;100.0;21
1983;183;Zorraquín;01;001;A;;;43;36;0;0;36;83.72;100.0;43
1987;1;Ábalos;01;001;U;AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;AYUNTAMIENTO: SALON PUBLICO;266;232;4;3;228;87.22;100.0;266
1987;2;Agoncillo;01;001;U;;COL. PUBLICO D.JOSE M. DE VEGA;727;548;11;8;537;75.38;100.0;727
1987;3;Aguilar del Río Alhama;01;001;U;;COL.PUBLICO NTRA.SRA.REMEDIOS;826;693;6;7;687;83.9;100.0;826
1987;4;Ajamil de Cameros;01;001;U;;AYUNTAMIENTO;74;64;0;1;64;86.49;100.0;74
1987;5;Albelda de Iregua;01;001;U;BJO. DERECHA.- PLAZA MAYOR, 8;GRUPO ESCOLAR SAN PRUDENCIO;692;443;1;3;442;64.02;100.0;692
1987;5;Albelda de Iregua;02;001;U;BJO. IZQDA.- PLAZA MAYOR, 8;GRUPO ESCOLAR SAN PRUDENCIO;1003;735;1;11;734;73.28;100.0;1003
1987;6;Alberite;01;001;A;CORTAZAR.- AULA N§ UNO;COLEGIO PUBLICO DÑA. AVELINA;589;454;2;8;452;77.08;100.0;589
1987;6;Alberite;01;001;B;CORTAZAR.- AULA N§ DOS;COLEGIO PUBLICO DÑA. AVELINA;810;617;5;5;612;76.17;100.0;810
1987;7;Alcanadre;01;001;U;;AYUNTAMIENTO: BAJOS;821;685;3;16;682;83.43;100.0;821
1987;8;Aldeanueva de Ebro;01;001;U;BAJO DCHA.- DIAZ DE RADA, 2;COL. NAL. JOSE LUIS ARRESE;1062;838;7;11;831;78.91;100.0;1062
