MERINDAD;MUNICIPIO;DISTRITO;SECCION;MESA;CENSO;PARTICIPACION;ABSTENCION;VALIDOS;BLANCOS;NULOS;UPN;UPN_P;ECOLO;ECOLO_P;PP;PP_P;PSN_PSOE;PSN_PSOE_P;UPYD;UPYD_P;SAIN;SAIN_P;NA_BAI2011;NA_BAI2011_P;CDN;CDN_P;IXN;IXN_P;BILDU;BILDU_P;RCN_NOK;RCN_NOK_P;IZQ_EZK;IZQ_EZK_P;DNE;DNE_P
4;228;1;1;U;543;410;133;408;23;2;143;34,87;9;2,19;27;6,58;52;12,68;2;0,48;7;1,7;73;17,8;11;2,68;3;0,73;31;7,56;7;1,7;18;4,39;2;0,48
4;237;1;1;U;193;136;58;135;3;1;54;39,7;0;0;4;2,94;16;11,76;0;0;2;1,47;31;22,79;5;3,67;0;0;6;4,41;1;0,73;13;9,55;0;0
4;241;1;1;U;168;144;24;144;6;0;51;35,41;2;1,38;6;4,16;9;6,25;0;0;0;0;19;13,19;14;9,72;0;0;21;14,58;1;0,69;15;10,41;0;0
4;242;1;1;U;231;168;63;166;2;2;67;39,88;1;0,59;12;7,14;12;7,14;1;0,59;1;0,59;29;17,26;6;3,57;0;0;23;13,69;4;2,38;8;4,76;0;0
4;243;1;1;U;314;248;66;246;6;2;84;33,87;2;0,8;12;4,83;22;8,87;2;0,8;0;0;42;16,93;5;2,01;1;0,4;55;22,17;9;3,62;6;2,41;0;0
4;245;1;1;U;88;64;24;63;5;1;26;40,62;0;0;3;4,68;1;1,56;0;0;0;0;12;18,75;3;4,68;0;0;12;18,75;0;0;1;1,56;0;0
4;247;1;1;U;173;119;54;119;1;0;42;35,29;0;0;5;4,2;6;5,04;1;0,84;0;0;28;23,52;1;0,84;0;0;34;28,57;0;0;1;0,84;0;0
4;248;1;1;U;317;218;99;213;8;5;62;28,44;3;1,37;27;12,38;19;8,71;1;0,45;0;0;46;21,1;3;1,37;0;0;36;16,51;1;0,45;7;3,21;0;0
4;252;1;1;U;94;59;35;59;3;0;16;27,11;0;0;6;10,16;2;3,38;0;0;1;1,69;16;27,11;1;1,69;0;0;14;23,72;0;0;0;0;0;0
4;256;1;1;U;116;72;42;72;0;0;14;19,44;0;0;3;4,16;2;2,77;0;0;0;0;18;25;4;5,55;0;0;28;38,88;0;0;3;4,16;0;0
4;261;1;1;U;273;226;45;220;6;6;85;37,61;8;3,53;28;12,38;32;14,15;0;0;0;0;23;10,17;7;3,09;0;0;16;7,07;5;2,21;10;4,42;0;0
4;905;1;1;A;604;411;193;405;6;6;123;29,92;7;1,7;46;11,19;106;25,79;5;1,21;4;0,97;49;11,92;5;1,21;2;0,48;18;4,37;12;2,91;20;4,86;2;0,48
4;905;1;1;B;645;418;227;412;6;6;106;25,35;10;2,39;31;7,41;125;29,9;1;0,23;9;2,15;48;11,48;5;1,19;3;0,71;30;7,17;15;3,58;22;5,26;1;0,23
4;905;1;2;A;749;541;208;539;17;2;220;40,66;8;1,47;60;11,09;70;12,93;3;0,55;3;0,55;76;14,04;20;3,69;1;0,18;19;3,51;6;1,1;35;6,46;1;0,18
4;905;1;2;B;685;425;260;423;15;2;115;27,05;9;2,11;33;7,76;80;18,82;13;3,05;5;1,17;76;17,88;10;2,35;3;0,7;30;7,05;4;0,94;30;7,05;0;0
5;6;1;1;A;484;344;140;339;7;5;149;43,31;3;0,87;30;8,72;93;27,03;0;0;1;0,29;11;3,19;1;0,29;1;0,29;7;2,03;1;0,29;34;9,88;1;0,29
5;6;1;1;B;465;338;128;335;8;3;134;39,64;2;0,59;28;8,28;102;30,17;2;0,59;0;0;12;3,55;2;0,59;0;0;5;1,47;2;0,59;34;10,05;4;1,18
5;6;2;1;A;534;410;124;402;25;8;186;45,36;2;0,48;39;9,51;75;18,29;3;0,73;0;0;33;8,04;4;0,97;0;0;1;0,24;0;0;33;8,04;1;0,24
5;6;2;1;B;495;373;122;365;13;8;179;47,98;2;0,53;20;5,36;96;25,73;1;0,26;1;0,26;16;4,28;2;0,53;1;0,26;2;0,53;1;0,26;28;7,5;3;0,8
5;32;1;1;A;622;512;110;508;17;4;191;37,3;1;0,19;23;4,49;234;45,7;1;0,19;0;0;16;3,12;4;0,78;0;0;11;2,14;1;0,19;9;1,75;0;0
5;32;1;1;B;690;558;132;547;15;11;221;39,6;1;0,17;27;4,83;230;41,21;1;0,17;0;0;16;2,86;4;0,71;1;0,17;9;1,61;1;0,17;21;3,76;0;0
5;32;2;1;U;483;383;100;376;11;7;167;43,6;1;0,26;13;3,39;145;37,85;0;0;0;0;13;3,39;6;1,56;0;0;4;1,04;1;0,26;15;3,91;0;0
5;48;1;1;U;156;135;21;134;4;1;84;62,22;0;0;22;16,29;6;4,44;0;0;0;0;6;4,44;1;0,74;0;0;0;0;0;0;11;8,14;0;0
5;57;1;1;A;451;375;76;369;2;6;207;55,2;0;0;35;9,33;88;23,46;0;0;0;0;8;2,13;6;1,6;0;0;7;1,86;1;0,26;14;3,73;1;0,26
5;57;1;1;B;437;373;64;365;6;8;180;48,25;0;0;59;15,81;88;23,59;3;0,8;1;0,26;9;2,41;4;1,07;0;0;4;1,07;1;0,26;10;2,68;0;0
5;57;2;1;A;469;394;75;391;12;3;210;53,29;1;0,25;27;6,85;110;27,91;1;0,25;0;0;11;2,79;3;0,76;1;0,25;3;0,76;2;0,5;7;1,77;3;0,76
5;57;2;1;B;505;433;72;430;11;3;218;50,34;0;0;30;6,92;136;31,4;1;0,23;0;0;16;3,69;4;0,92;0;0;6;1,38;1;0,23;7;1,61;0;0
5;62;1;1;A;553;446;107;435;14;11;155;34,75;5;1,12;26;5,82;166;37,21;2;0,44;0;0;18;4,03;0;0;0;0;9;2,01;2;0,44;36;8,07;2;0,44
5;62;1;1;B;551;449;101;441;14;8;161;35,85;4;0,89;40;8,9;163;36,3;0;0;0;0;17;3,78;2;0,44;1;0,22;4;0,89;3;0,66;31;6,9;1;0,22
5;64;1;1;A;546;471;75;462;5;9;236;50,1;0;0;19;4,03;162;34,39;0;0;1;0,21;22;4,67;2;0,42;0;0;8;1,69;2;0,42;5;1,06;0;0
5;64;1;1;B;415;372;43;369;3;3;197;52,95;0;0;19;5,1;114;30,64;0;0;0;0;17;4,56;4;1,07;0;0;7;1,88;3;0,8;5;1,34;0;0
5;64;1;1;C;541;481;60;479;7;2;210;43,65;1;0,2;17;3,53;174;36,17;0;0;0;0;45;9,35;2;0,41;0;0;9;1,87;7;1,45;7;1,45;0;0
5;67;1;1;A;432;338;94;335;8;3;143;42,3;4;1,18;24;7,1;76;22,48;1;0,29;0;0;39;11,53;5;1,47;1;0,29;14;4,14;6;1,77;10;2,95;4;1,18
5;67;1;1;B;382;303;79;296;5;7;123;40,59;2;0,66;15;4,95;85;28,05;0;0;1;0,33;38;12,54;1;0,33;1;0,33;6;1,98;2;0,66;16;5,28;1;0,33
5;67;1;1;C;270;203;67;199;4;4;88;43,34;3;1,47;17;8,37;70;34,48;0;0;1;0,49;3;1,47;2;0,98;0;0;2;0,98;1;0,49;8;3,94;0;0
5;67;2;1;A;460;348;112;338;11;10;131;37,64;1;0,28;24;6,89;91;26,14;0;0;3;0,86;48;13,79;0;0;0;0;14;4,02;4;1,14;11;3,16;0;0
5;67;2;1;B;447;323;124;313;9;10;140;43,34;1;0,3;28;8,66;70;21,67;0;0;1;0,3;36;11,14;5;1,54;2;0,61;11;3,4;1;0,3;8;2,47;1;0,3
5;68;1;1;A;487;373;114;362;7;11;146;39,14;2;0,53;25;6,7;140;37,53;2;0,53;1;0,26;12;3,21;2;0,53;1;0,26;14;3,75;0;0;9;2,41;1;0,26
5;68;1;1;B;529;389;140;380;9;9;145;37,27;4;1,02;25;6,42;149;38,3;0;0;0;0;11;2,82;5;1,28;0;0;10;2,57;4;1,02;17;4,37;1;0,25
5;68;2;1;A;483;360;123;347;8;13;139;38,61;1;0,27;39;10,83;110;30,55;7;1,94;0;0;11;3,05;1;0,27;1;0,27;5;1,38;1;0,27;24;6,66;0;0
5;68;2;1;B;427;323;104;318;4;5;145;44,89;2;0,61;22;6,81;96;29,72;3;0,92;0;0;23;7,12;1;0,3;2;0,61;4;1,23;0;0;16;4,95;0;0
5;68;3;1;A;541;419;122;409;10;10;159;37,94;3;0,71;23;5,48;149;35,56;1;0,23;0;0;26;6,2;3;0,71;2;0,47;10;2,38;1;0,23;21;5,01;1;0,23
5;68;3;1;B;538;436;102;422;16;14;149;34,17;2;0,45;25;5,73;158;36,23;7;1,6;1;0,22;27;6,19;2;0,45;1;0,22;12;2,75;4;0,91;18;4,12;0;0
5;70;1;1;A;761;598;163;585;15;13;211;35,28;1;0,16;42;7,02;187;31,27;2;0,33;0;0;22;3,67;3;0,5;1;0,16;30;5,01;4;0,66;67;11,2;0;0
5;70;1;1;B;727;539;188;531;11;8;165;30,61;3;0,55;37;6,86;199;36,92;4;0,74;0;0;26;4,82;3;0,55;0;0;18;3,33;6;1,11;56;10,38;3;0,55
5;70;1;2;U;675;527;148;513;12;14;185;35,1;2;0,37;57;10,81;150;28,46;1;0,18;0;0;21;3,98;5;0,94;0;0;16;3,03;7;1,32;56;10,62;1;0,18
5;70;2;1;U;560;405;155;398;9;7;144;35,55;3;0,74;62;15,3;121;29,87;0;0;0;0;17;4,19;5;1,23;0;0;6;1,48;1;0,24;30;7,4;0;0
5;72;1;1;A;571;416;155;412;7;4;171;41,1;4;0,96;44;10,57;116;27,88;2;0,48;1;0,24;20;4,8;18;4,32;0;0;12;2,88;2;0,48;15;3,6;0;0
5;72;1;1;B;535;382;153;380;7;2;181;47,5;6;1,57;31;8,13;104;27,29;5;1,31;3;0,78;10;2,62;13;3,41;1;0,26;8;2,09;1;0,26;10;2,62;0;0
5;72;2;1;A;601;468;133;462;10;6;199;42,52;2;0,42;19;4,05;175;37,39;1;0,21;0;0;19;4,05;12;2,56;5;1,06;12;2,56;3;0,64;5;1,06;0;0
5;72;2;1;B;675;529;146;517;16;12;233;44,04;2;0,37;36;6,8;169;31,94;0;0;0;0;21;3,96;17;3,21;2;0,37;5;0,94;5;0,94;11;2,07;0;0
5;72;2;1;C;567;414;153;411;15;3;166;40,09;4;0,96;31;7,48;149;35,99;2;0,48;0;0;15;3,62;9;2,17;1;0,24;9;2,17;2;0,48;8;1,93;0;0
5;72;2;2;A;730;577;153;570;21;7;256;44,36;7;1,21;59;10,22;171;29,63;1;0,17;2;0,34;20;3,46;11;1,9;0;0;5;0,86;2;0,34;15;2,59;0;0
5;72;2;2;B;814;648;166;639;27;9;287;44,29;8;1,23;77;11,88;165;25,46;4;0,61;0;0;19;2,93;23;3,54;1;0,15;10;1,54;4;0,61;12;1,85;2;0,3
5;72;2;2;C;575;443;132;435;15;8;199;44,92;3;0,67;48;10,83;107;24,15;1;0,22;0;0;22;4,96;14;3,16;1;0,22;8;1,8;3;0,67;14;3,16;0;0
5;77;1;1;A;449;360;89;351;4;9;195;54,16;4;1,11;23;6,38;85;23,61;1;0,27;0;0;9;2,5;3;0,83;2;0,55;8;2,22;2;0,55;13;3,61;2;0,55
5;77;1;1;B;390;293;97;289;7;4;150;51,19;2;0,68;11;3,75;76;25,93;1;0,34;1;0,34;16;5,46;2;0,68;1;0,34;3;1,02;3;1,02;16;5,46;0;0
5;77;1;1;C;576;413;165;400;8;13;222;53,75;3;0,72;33;7,99;83;20,09;3;0,72;2;0,48;23;5,56;2;0,48;0;0;5;1,21;2;0,48;14;3,38;0;0
5;77;1;2;A;466;367;99;360;6;7;179;48,77;1;0,27;34;9,26;98;26,7;2;0,54;0;0;14;3,81;5;1,36;0;0;6;1,63;1;0,27;14;3,81;0;0
5;77;1;2;B;482;385;97;377;2;8;190;49,35;6;1,55;21;5,45;120;31,16;5;1,29;0;0;15;3,89;1;0,25;1;0,25;4;1,03;1;0,25;11;2,85;0;0
5;77;1;2;C;485;375;110;371;19;4;182;48,53;2;0,53;20;5,33;106;28,26;1;0,26;1;0,26;19;5,06;1;0,26;0;0;4;1,06;3;0,8;10;2,66;3;0,8
5;77;1;2;D;479;364;115;355;12;9;170;46,7;6;1,64;26;7,14;107;29,39;2;0,54;2;0,54;8;2,19;1;0,27;0;0;4;1,09;1;0,27;16;4,39;0;0
5;77;2;1;A;336;246;90;239;5;7;124;50,4;5;2,03;16;6,5;65;26,42;1;0,4;1;0,4;13;5,28;3;1,21;0;0;0;0;0;0;5;2,03;1;0,4
5;77;2;1;B;357;261;96;256;9;5;127;48,65;2;0,76;17;6,51;63;24,13;1;0,38;1;0,38;12;4,59;2;0,76;0;0;5;1,91;4;1,53;11;4,21;2;0,76
5;77;2;2;A;655;487;169;476;8;11;286;58,72;6;1,23;39;8;86;17,65;5;1,02;0;0;15;3,08;0;0;1;0,2;8;1,64;3;0,61;17;3,49;2;0,41
5;77;2;2;B;672;487;185;480;16;7;258;52,97;4;0,82;34;6,98;124;25,46;5;1,02;0;0;14;2,87;0;0;2;0,41;5;1,02;2;0,41;15;3,08;1;0,2
5;78;1;1;A;419;318;101;315;11;3;129;40,56;2;0,62;20;6,28;103;32,38;3;0,94;0;0;19;5,97;1;0,31;1;0,31;13;4,08;2;0,62;7;2,2;4;1,25
5;78;1;1;B;472;367;104;359;9;8;153;41,68;3;0,81;36;9,8;117;31,88;0;0;0;0;17;4,63;0;0;2;0,54;8;2,17;3;0,81;10;2,72;1;0,27
5;78;2;1;A;798;628;171;616;13;12;237;37,73;5;0,79;76;12,1;225;35,82;1;0,15;0;0;24;3,82;4;0,63;0;0;19;3,02;0;0;10;1,59;2;0,31
5;78;2;1;B;829;667;163;660;16;7;267;40,02;3;0,44;76;11,39;218;32,68;0;0;1;0,14;31;4,64;1;0,14;0;0;21;3,14;4;0,59;18;2,69;4;0,59
5;105;1;1;U;690;511;179;500;15;11;243;47,55;0;0;65;12,72;139;27,2;2;0,39;1;0,19;7;1,36;2;0,39;2;0,39;12;2,34;2;0,39;8;1,56;2;0,39
5;105;2;1;A;486;383;103;372;15;11;183;47,78;1;0,26;37;9,66;102;26,63;1;0,26;0;0;14;3,65;3;0,78;3;0,78;0;0;0;0;12;3,13;1;0,26
5;105;2;1;B;461;371;90;357;10;14;178;47,97;2;0,53;52;14,01;84;22,64;2;0,53;0;0;15;4,04;5;1,34;1;0,26;1;0,26;1;0,26;6;1,61;0;0
5;106;1;1;U;675;524;151;514;13;10;197;37,59;4;0,76;93;17,74;159;30,34;3;0,57;1;0,19;14;2,67;1;0,19;0;0;6;1,14;3;0,57;19;3,62;1;0,19
5;108;1;1;A;573;462;111;455;10;7;213;46,1;4;0,86;41;8,87;139;30,08;4;0,86;0;0;15;3,24;1;0,21;0;0;5;1,08;2;0,43;21;4,54;0;0
5;108;1;1;B;502;394;108;384;5;10;191;48,47;1;0,25;40;10,15;113;28,68;0;0;0;0;9;2,28;2;0,5;1;0,25;5;1,26;1;0,25;16;4,06;0;0
5;108;2;1;A;481;386;95;379;9;7;200;51,81;2;0,51;37;9,58;105;27,2;2;0,51;0;0;9;2,33;1;0,25;0;0;5;1,29;3;0,77;6;1,55;0;0
5;108;2;1;B;414;326;88;320;7;6;163;50;1;0,3;21;6,44;101;30,98;1;0,3;0;0;9;2,76;2;0,61;0;0;4;1,22;1;0,3;10;3,06;0;0
5;173;1;1;A;358;327;31;324;17;3;158;48,31;3;0,91;22;6,72;100;30,58;2;0,61;1;0,3;5;1,52;1;0,3;0;0;6;1,83;1;0,3;8;2,44;0;0
5;173;1;1;B;533;491;42;478;13;13;237;48,26;0;0;28;5,7;171;34,82;2;0,4;1;0,2;9;1,83;1;0,2;0;0;7;1,42;1;0,2;8;1,62;0;0
5;176;1;1;A;564;424;140;418;18;6;182;42,92;4;0,94;39;9,19;122;28,77;1;0,23;1;0,23;16;3,77;9;2,12;0;0;9;2,12;0;0;17;4;0;0
5;176;1;1;B;573;421;152;417;21;4;179;42,51;3;0,71;39;9,26;121;28,74;2;0,47;0;0;15;3,56;11;2,61;0;0;5;1,18;0;0;21;4,98;0;0
5;176;1;1;C;534;390;144;380;19;10;175;44,87;5;1,28;31;7,94;113;28,97;1;0,25;0;0;12;3,07;4;1,02;0;0;6;1,53;0;0;14;3,58;0;0
5;176;2;1;A;565;394;171;387;19;7;160;40,6;9;2,28;52;13,19;104;26,39;5;1,26;0;0;8;2,03;2;0,5;1;0,25;11;2,79;1;0,25;15;3,8;0;0
5;176;2;1;B;520;378;142;370;4;8;160;42,32;6;1,58;42;11,11;116;30,68;1;0,26;1;0,26;13;3,43;2;0,52;0;0;4;1,05;0;0;18;4,76;3;0,79
5;208;1;1;A;394;304;90;297;11;7;102;33,55;2;0,65;37;12,17;69;22,69;3;0,98;0;0;29;9,53;4;1,31;1;0,32;2;0,65;1;0,32;35;11,51;1;0,32
5;208;1;1;B;508;392;116;386;8;6;135;34,43;2;0,51;56;14,28;105;26,78;0;0;0;0;43;10,96;1;0,25;0;0;3;0,76;3;0,76;28;7,14;2;0,51
5;208;2;1;A;519;421;98;418;16;3;112;26,6;3;0,71;54;12,82;136;32,3;3;0,71;0;0;47;11,16;3;0,71;1;0,23;2;0,47;3;0,71;37;8,78;1;0,23
5;208;2;1;B;573;449;124;445;19;4;102;22,71;1;0,22;42;9,35;183;40,75;2;0,44;0;0;54;12,02;2;0,44;2;0,44;4;0,89;2;0,44;32;7,12;0;0
5;208;2;1;C;583;467;116;458;19;9;120;25,69;1;0,21;61;13,06;184;39,4;2;0,42;0;0;35;7,49;0;0;1;0,21;3;0,64;2;0,42;27;5,78;3;0,64
5;232;1;1;A;714;408;306;407;3;1;141;34,55;7;1,71;58;14,21;89;21,81;2;0,49;5;1,22;28;6,86;3;0,73;1;0,24;18;4,41;3;0,73;48;11,76;1;0,24
5;232;1;1;B;616;387;229;380;9;7;152;39,27;6;1,55;46;11,88;59;15,24;6;1,55;1;0,25;30;7,75;2;0,51;0;0;19;4,9;2;0,51;46;11,88;2;0,51
5;232;1;2;A;468;305;163;302;4;3;107;35,08;2;0,65;41;13,44;65;21,31;7;2,29;0;0;19;6,22;5;1,63;0;0;13;4,26;1;0,32;38;12,45;0;0
5;232;1;2;B;458;319;139;318;8;1;105;32,91;4;1,25;39;12,22;63;19,74;5;1,56;0;0;27;8,46;1;0,31;0;0;18;5,64;4;1,25;44;13,79;0;0
5;232;2;1;A;451;291;160;288;5;3;91;31,27;3;1,03;43;14,77;48;16,49;3;1,03;0;0;24;8,24;1;0,34;0;0;16;5,49;3;1,03;50;17,18;1;0,34
5;232;2;1;B;440;295;145;287;10;8;97;32,88;0;0;41;13,89;72;24,4;2;0,67;0;0;23;7,79;2;0,67;0;0;10;3,38;0;0;29;9,83;1;0,33
5;232;2;1;C;349;249;100;243;5;6;117;46,98;2;0,8;27;10,84;31;12,44;1;0,4;1;0,4;16;6,42;3;1,2;0;0;11;4,41;1;0,4;28;11,24;0;0
5;232;2;2;A;603;387;216;384;15;3;145;37,46;3;0,77;51;13,17;74;19,12;10;2,58;0;0;28;7,23;4;1,03;0;0;11;2,84;6;1,55;36;9,3;1;0,25
5;232;2;2;B;645;428;217;424;16;4;177;41,35;2;0,46;64;14,95;79;18,45;7;1,63;0;0;25;5,84;3;0,7;1;0,23;15;3,5;0;0;33;7,71;2;0,46
5;232;2;3;A;451;340;111;336;10;4;161;47,35;2;0,58;59;17,35;44;12,94;5;1,47;2;0,58;18;5,29;7;2,05;0;0;4;1,17;1;0,29;22;6,47;1;0,29
5;232;2;3;B;539;393;146;387;12;6;190;48,34;2;0,5;74;18,82;58;14,75;7;1,78;0;0;14;3,56;4;1,01;0;0;2;0,5;2;0,5;22;5,59;0;0
5;232;2;4;A;879;594;285;584;21;10;234;39,39;7;1,17;74;12,45;119;20,03;7;1,17;0;0;41;6,9;5;0,84;1;0,16;14;2,35;1;0,16;60;10,1;0;0
5;232;2;4;B;958;671;287;660;26;11;257;38,3;5;0,74;77;11,47;125;18,62;6;0,89;2;0,29;48;7,15;2;0,29;0;0;18;2,68;3;0,44;88;13,11;3;0,44
5;232;2;5;U;707;464;243;460;12;4;232;50;3;0,64;56;12,06;74;15,94;5;1,07;0;0;19;4,09;4;0,86;0;0;12;2,58;3;0,64;40;8,62;0;0
5;232;2;6;U;903;579;324;566;23;13;187;32,29;9;1,55;90;15,54;130;22,45;4;0,69;0;0;32;5,52;3;0,51;0;0;22;3,79;4;0,69;58;10,01;4;0,69
5;232;3;1;A;618;423;195;420;12;3;197;46,57;4;0,94;84;19,85;64;15,13;3;0,7;0;0;19;4,49;3;0,7;1;0,23;4;0,94;1;0,23;24;5,67;4;0,94
5;232;3;1;B;678;471;207;463;12;8;207;43,94;4;0,84;96;20,38;69;14,64;6;1,27;1;0,21;22;4,67;6;1,27;1;0,21;6;1,27;3;0,63;27;5,73;3;0,63
5;232;3;2;A;471;327;144;317;9;10;111;33,94;2;0,61;58;17,73;80;24,46;3;0,91;1;0,3;11;3,36;4;1,22;1;0,3;6;1,83;1;0,3;30;9,17;0;0
5;232;3;2;B;456;308;148;299;12;9;115;37,33;0;0;54;17,53;66;21,42;2;0,64;0;0;14;4,54;3;0,97;0;0;4;1,29;1;0,32;28;9,09;0;0
5;232;3;3;A;543;373;170;364;18;9;133;35,65;2;0,53;61;16,35;89;23,86;4;1,07;1;0,26;14;3,75;3;0,8;0;0;9;2,41;2;0,53;28;7,5;0;0
5;232;3;3;B;600;423;177;416;21;7;150;35,46;2;0,47;65;15,36;83;19,62;4;0,94;0;0;29;6,85;1;0,23;1;0,23;9;2,12;3;0,7;48;11,34;0;0
5;232;3;4;A;483;329;154;322;9;7;130;39,51;3;0,91;62;18,84;61;18,54;4;1,21;0;0;10;3,03;5;1,51;0;0;6;1,82;4;1,21;28;8,51;0;0
5;232;3;4;B;590;398;192;393;14;5;171;42,96;2;0,5;70;17,58;65;16,33;2;0,5;1;0,25;20;5,02;4;1;0;0;1;0,25;3;0,75;39;9,79;1;0,25
5;232;3;4;C;484;328;156;325;9;3;151;46,03;3;0,91;59;17,98;48;14,63;4;1,21;0;0;12;3,65;2;0,6;1;0,3;5;1,52;1;0,3;30;9,14;0;0
5;232;3;5;A;594;393;201;387;17;6;124;31,55;5;1,27;61;15,52;87;22,13;8;2,03;0;0;25;6,36;0;0;1;0,25;15;3,81;1;0,25;43;10,94;0;0
5;232;3;5;B;701;455;246;447;19;8;152;33,4;5;1,09;79;17,36;105;23,07;2;0,43;1;0,21;19;4,17;4;0,87;0;0;8;1,75;3;0,65;48;10,54;2;0,43
5;232;3;5;C;607;404;203;393;17;11;122;30,19;4;0,99;62;15,34;112;27,72;9;2,22;0;0;16;3,96;1;0,24;2;0,49;5;1,23;4;0,99;37;9,15;2;0,49
5;232;3;6;U;673;433;240;422;11;11;154;35,56;4;0,92;58;13,39;122;28,17;2;0,46;1;0,23;14;3,23;0;0;0;0;7;1,61;3;0,69;45;10,39;1;0,23
5;232;3;7;A;589;430;159;422;27;8;163;37,9;8;1,86;59;13,72;65;15,11;15;3,48;0;0;21;4,88;11;2,55;0;0;15;3,48;3;0,69;33;7,67;2;0,46
5;232;3;7;B;609;458;151;447;20;11;177;38,64;4;0,87;77;16,81;79;17,24;4;0,87;1;0,21;17;3,71;9;1,96;1;0,21;15;3,27;1;0,21;40;8,73;2;0,43
5;232;4;1;U;629;421;208;417;6;4;149;35,39;5;1,18;60;14,25;94;22,32;5;1,18;4;0,95;19;4,51;4;0,95;0;0;16;3,8;2;0,47;49;11,63;4;0,95
5;232;4;2;A;569;360;209;351;6;9;102;28,33;6;1,66;49;13,61;102;28,33;3;0,83;0;0;19;5,27;2;0,55;1;0,27;14;3,88;2;0,55;43;11,94;2;0,55
5;232;4;2;B;621;400;221;396;15;4;108;27;6;1,5;42;10,5;141;35,25;1;0,25;0;0;18;4,5;5;1,25;0;0;10;2,5;3;0,75;47;11,75;0;0
5;232;4;3;A;555;365;190;359;6;6;128;35,06;8;2,19;64;17,53;86;23,56;4;1,09;1;0,27;12;3,28;5;1,36;0;0;2;0,54;2;0,54;41;11,23;0;0
5;232;4;3;B;534;357;177;352;4;5;128;35,85;9;2,52;48;13,44;104;29,13;1;0,28;0;0;14;3,92;0;0;0;0;4;1,12;3;0,84;33;9,24;4;1,12
5;232;4;4;A;624;385;239;371;14;14;120;31,16;5;1,29;45;11,68;110;28,57;0;0;0;0;10;2,59;0;0;0;0;6;1,55;1;0,25;58;15,06;2;0,51
5;232;4;4;B;744;508;236;491;16;17;154;30,31;5;0,98;57;11,22;134;26,37;7;1,37;0;0;25;4,92;4;0,78;3;0,59;12;2,36;5;0,98;67;13,18;2;0,39
5;232;4;5;A;466;313;153;310;8;3;126;40,25;6;1,91;46;14,69;70;22,36;1;0,31;0;0;17;5,43;1;0,31;0;0;9;2,87;2;0,63;24;7,66;0;0
5;232;4;5;B;464;318;146;314;4;4;135;42,45;1;0,31;38;11,94;84;26,41;3;0,94;0;0;14;4,4;0;0;0;0;7;2,2;1;0,31;26;8,17;1;0,31
5;232;4;6;A;659;432;227;426;11;6;156;36,11;4;0,92;43;9,95;103;23,84;8;1,85;2;0,46;32;7,4;4;0,92;0;0;16;3,7;1;0,23;45;10,41;1;0,23
5;232;4;6;B;641;418;223;414;16;4;155;37,08;12;2,87;39;9,33;90;21,53;3;0,71;0;0;22;5,26;3;0,71;0;0;20;4,78;5;1,19;47;11,24;2;0,47
5;233;1;1;U;102;85;17;85;2;0;33;38,82;1;1,17;17;20;19;22,35;2;2,35;0;0;2;2,35;2;2,35;0;0;4;4,7;0;0;3;3,52;0;0
5;249;1;1;A;603;466;137;461;11;5;120;25,75;2;0,42;33;7,08;216;46,35;0;0;0;0;8;1,71;27;5,79;1;0,21;6;1,28;7;1,5;30;6,43;0;0
5;249;1;1;B;527;408;119;407;9;1;121;29,65;3;0,73;27;6,61;157;38,48;0;0;1;0,24;14;3,43;34;8,33;2;0,49;4;0,98;3;0,73;32;7,84;0;0
5;249;2;1;A;409;327;82;325;8;2;67;20,48;1;0,3;22;6,72;168;51,37;0;0;0;0;7;2,14;13;3,97;0;0;7;2,14;6;1,83;25;7,64;1;0,3
5;249;2;1;B;385;313;72;305;11;8;77;24,6;1;0,31;26;8,3;130;41,53;0;0;0;0;9;2,87;17;5,43;0;0;5;1,59;0;0;29;9,26;0;0
5;254;1;1;A;580;478;102;468;4;10;236;49,37;3;0,62;20;4,18;129;26,98;0;0;1;0,2;33;6,9;3;0,62;0;0;23;4,81;0;0;16;3,34;0;0
5;254;1;1;B;574;470;104;465;5;5;202;42,97;2;0,42;16;3,4;169;35,95;0;0;0;0;37;7,87;2;0,42;2;0,42;9;1,91;1;0,21;20;4,25;0;0
5;254;2;1;A;375;303;72;301;4;2;124;40,92;3;0,99;21;6,93;90;29,7;1;0,33;1;0,33;27;8,91;6;1,98;1;0,33;13;4,29;2;0,66;8;2,64;0;0
5;254;2;1;B;424;352;72;348;8;4;120;34,09;3;0,85;16;4,54;125;35,51;4;1,13;1;0,28;27;7,67;4;1,13;0;0;17;4,82;1;0,28;22;6,25;0;0
0;999;1;1;U;17174;699;16475;699;2;0;196;28,04;26;3,71;102;14,59;184;26,32;4;0,57;3;0,42;64;9,15;7;1;2;0,28;59;8,44;1;0,14;33;4,72;16;2,28
