cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_blanco;votos_nulos;votos_total;PACMA;MÁS MADRID;PSOE;PH;ULEG;Cs;FE de las JONS;PCAS-TC;PUM+J;P-LIB;PP;PCTE;VOX;UPYD;PODEMOS-IU
079;Madrid;3;071;B;508;0;0;508;364;0;0;0;364;1;28;59;0;0;85;0;1;0;0;144;0;37;1;8
079;Madrid;3;073;A;680;0;0;680;510;0;2;4;510;0;72;105;0;0;80;1;0;0;0;146;0;77;0;23
079;Madrid;3;073;B;639;0;0;639;493;0;3;2;493;5;78;83;0;0;83;0;0;1;0;157;0;66;0;15
079;Madrid;3;074;A;457;0;0;457;347;0;1;1;347;2;27;47;0;0;76;0;0;0;0;123;0;56;0;14
079;Madrid;3;074;B;498;0;0;498;384;0;3;0;384;3;35;55;0;0;76;0;0;0;0;157;0;45;0;10
079;Madrid;3;076;U;882;0;0;882;698;1;1;1;699;1;56;91;0;0;124;0;0;1;0;313;1;96;0;14
079;Madrid;3;077;A;663;0;0;663;512;1;0;1;513;2;47;105;0;0;107;1;0;0;0;187;0;61;0;2
079;Madrid;3;077;B;618;0;0;618;492;0;4;0;492;0;34;72;0;0;99;0;0;0;0;202;1;75;0;5
079;Madrid;3;078;A;560;0;0;560;449;1;3;1;450;0;24;58;0;0;114;1;0;1;0;189;0;57;0;2
079;Madrid;3;078;B;631;0;0;631;499;0;2;0;499;1;47;68;1;0;91;0;0;1;0;193;1;84;2;8
079;Madrid;3;079;A;550;0;0;550;412;0;1;1;412;0;61;90;2;0;84;0;0;0;1;126;0;32;1;13
079;Madrid;3;079;B;513;0;0;513;367;0;0;0;367;1;48;80;0;0;68;0;0;0;0;120;0;37;0;13
079;Madrid;3;080;A;664;0;0;664;521;0;2;1;521;1;48;78;0;0;128;0;0;1;0;182;0;68;0;12
079;Madrid;3;080;B;692;0;0;692;538;0;0;2;538;7;56;87;0;0;131;0;0;0;0;189;1;48;1;16
079;Madrid;3;081;A;755;0;0;755;639;0;0;0;639;0;20;59;0;0;155;0;0;1;0;316;1;79;1;7
079;Madrid;3;081;B;691;0;0;691;576;0;5;0;576;1;27;55;0;0;135;0;0;0;0;294;0;55;0;4
079;Madrid;3;082;A;572;0;0;572;469;0;2;1;469;0;31;65;1;0;115;0;0;0;0;199;0;47;1;7
079;Madrid;3;082;B;568;0;0;568;465;0;3;0;465;0;30;63;0;0;121;0;0;0;0;198;0;47;0;3
079;Madrid;3;084;A;604;0;0;604;478;0;1;0;478;0;43;92;0;0;120;0;2;0;0;151;0;55;0;14
079;Madrid;3;084;B;592;1;0;593;463;0;1;0;463;0;50;90;0;0;122;0;0;2;0;138;0;53;0;7
079;Madrid;3;085;U;703;0;0;703;577;0;1;3;577;0;59;103;0;0;121;1;0;1;2;216;0;60;0;10
079;Madrid;3;086;U;841;0;0;841;653;0;1;1;653;1;83;130;1;0;148;0;0;0;0;174;2;82;0;30
079;Madrid;3;087;A;678;0;0;678;569;0;5;0;569;2;51;117;0;0;137;2;0;0;0;179;0;57;2;17
079;Madrid;3;087;B;712;0;0;712;590;0;2;0;590;3;59;121;0;0;137;1;0;0;0;199;1;58;0;9
079;Madrid;3;088;U;514;0;0;514;367;0;1;0;367;2;48;92;0;0;67;0;0;0;1;99;0;44;1;12
079;Madrid;3;089;A;791;0;0;791;654;0;3;0;654;1;60;120;0;0;147;0;0;0;1;210;0;94;0;18
079;Madrid;3;089;B;844;0;0;844;682;0;3;1;682;3;75;136;0;0;144;0;0;0;0;220;0;81;1;18
079;Madrid;3;090;A;520;0;0;520;442;0;0;4;442;1;39;108;0;0;99;0;1;0;0;145;0;36;0;9
079;Madrid;3;090;B;481;0;0;481;412;0;2;0;412;0;30;92;0;0;99;0;0;2;0;141;2;26;0;18
079;Madrid;3;091;A;704;0;0;704;568;0;2;1;568;2;47;116;0;0;130;0;0;0;0;209;0;50;0;11
079;Madrid;3;091;B;681;0;0;681;549;0;1;1;549;0;67;94;0;0;139;0;0;1;0;190;0;44;0;12
079;Madrid;3;092;A;575;0;0;575;448;0;3;0;448;1;32;79;0;0;130;0;0;0;0;157;0;38;1;7
079;Madrid;3;092;B;628;0;0;628;501;0;2;0;501;0;39;82;0;0;121;0;0;1;0;185;0;66;0;5
079;Madrid;3;092;C;606;0;0;606;484;0;2;2;484;2;45;94;0;0;127;0;0;0;1;150;0;54;2;5
079;Madrid;3;093;A;537;0;0;537;442;0;2;1;442;1;44;65;0;0;107;0;0;1;0;165;0;42;0;14
079;Madrid;3;093;B;488;0;0;488;423;0;1;3;423;1;21;67;0;0;106;3;0;0;1;179;0;32;0;9
079;Madrid;3;094;U;678;0;0;678;576;0;5;0;576;1;41;109;1;0;156;0;1;1;0;207;0;47;0;7
079;Madrid;3;095;A;816;0;0;816;664;0;0;1;664;1;86;160;0;0;162;0;0;0;0;177;0;47;0;30
079;Madrid;3;095;B;802;0;0;802;657;0;4;2;657;3;87;159;2;0;141;0;0;0;0;185;0;49;0;25
079;Madrid;3;096;A;865;0;0;865;693;0;4;1;693;1;107;166;0;0;174;0;1;0;0;148;0;62;1;28
079;Madrid;3;096;B;785;0;0;785;632;0;2;0;632;5;90;137;0;0;158;0;0;0;0;152;0;63;0;25
079;Madrid;3;097;A;490;0;0;490;387;0;1;2;387;2;64;109;1;0;95;0;0;0;1;75;0;27;0;10
079;Madrid;3;097;B;459;0;0;459;358;0;1;2;358;2;61;125;0;0;67;0;0;0;0;61;0;19;0;20
079;Madrid;3;098;A;714;0;0;714;533;0;0;0;533;2;139;119;0;0;104;0;0;0;0;90;0;46;1;32
079;Madrid;3;098;B;676;0;0;676;495;0;4;2;495;2;112;115;1;0;106;0;1;0;0;94;1;27;1;29
079;Madrid;3;099;A;552;0;0;552;404;0;3;1;404;4;65;88;0;0;89;0;0;0;1;87;0;50;1;15
079;Madrid;3;099;B;562;0;0;562;397;0;0;1;397;1;66;110;0;0;80;0;0;1;1;67;0;51;0;19
079;Madrid;3;100;A;519;0;0;519;396;0;1;0;396;2;57;120;0;0;85;0;1;1;0;94;0;26;0;9
079;Madrid;3;100;B;575;0;0;575;428;0;4;1;428;2;56;114;1;1;87;0;0;0;0;111;0;30;2;19
079;Madrid;4;001;U;691;0;0;691;448;0;5;0;448;1;29;49;0;0;105;0;1;0;0;198;0;51;1;8
079;Madrid;4;002;U;793;0;0;793;603;0;4;4;603;6;30;50;0;0;122;0;0;0;0;299;0;87;0;1
079;Madrid;4;003;U;577;0;0;577;425;0;4;0;425;0;26;50;0;0;84;0;0;0;1;185;0;66;1;8
079;Madrid;4;004;U;735;0;0;735;564;0;4;3;564;0;19;41;0;0;97;0;0;0;0;320;0;75;0;5
079;Madrid;4;005;U;612;0;0;612;445;0;1;0;445;0;12;37;0;0;94;0;0;0;0;229;0;64;1;7
079;Madrid;4;006;U;700;0;0;700;486;0;1;0;486;0;24;41;0;0;90;0;0;0;0;262;0;60;0;8
079;Madrid;4;007;A;439;0;0;439;332;0;0;0;332;1;11;28;0;0;65;0;0;0;0;185;0;39;1;2
079;Madrid;4;007;B;482;0;0;482;337;0;0;0;337;0;17;32;0;0;66;1;0;1;0;169;0;46;0;5
079;Madrid;4;008;U;807;0;0;807;545;0;6;1;545;3;20;69;0;0;121;1;0;0;0;248;0;64;1;11
079;Madrid;4;009;A;703;0;0;703;560;0;1;0;560;0;13;33;0;0;90;0;0;1;0;332;0;88;0;2
079;Madrid;4;009;B;742;0;0;742;594;1;4;2;595;0;14;40;0;0;96;0;0;0;0;349;0;87;1;2
079;Madrid;4;010;U;549;0;0;549;401;0;1;1;401;0;16;22;0;0;76;0;0;1;0;222;0;58;0;4
079;Madrid;4;011;A;510;0;0;510;378;0;3;1;378;1;20;45;0;1;78;0;0;0;0;163;0;60;0;6
079;Madrid;4;011;B;552;0;0;552;422;0;0;1;422;2;16;60;0;0;84;0;0;0;0;175;0;80;0;4
079;Madrid;4;012;A;480;0;0;480;352;0;3;1;352;1;13;36;0;0;68;1;0;0;0;163;0;61;1;4
079;Madrid;4;012;B;461;0;0;461;337;0;0;0;337;0;8;31;0;0;69;0;0;0;0;170;0;55;0;4
079;Madrid;4;013;U;691;0;0;691;510;0;2;4;510;2;23;61;0;0;108;0;0;0;0;228;1;72;1;8
079;Madrid;4;014;U;886;0;0;886;656;0;1;2;656;2;26;77;0;0;176;0;0;0;0;270;0;94;1;7
079;Madrid;4;015;A;522;0;0;522;383;0;1;1;383;0;19;59;0;0;88;0;0;0;0;170;0;37;0;8
079;Madrid;4;015;B;461;0;0;461;337;0;0;1;337;2;35;41;0;0;72;0;0;1;0;138;0;43;1;3
079;Madrid;4;016;A;500;0;0;500;356;0;2;1;356;2;25;49;0;0;78;0;0;0;1;149;0;42;0;7
079;Madrid;4;016;B;488;0;0;488;366;0;3;0;366;2;36;58;0;0;81;0;0;0;1;137;0;45;1;2
079;Madrid;4;017;A;481;0;0;481;357;0;0;0;357;2;40;49;0;0;76;0;0;0;0;145;0;38;0;7
079;Madrid;4;017;B;531;0;0;531;378;0;2;2;378;2;30;57;0;0;92;0;0;1;0;146;0;40;0;6
079;Madrid;4;018;A;506;0;0;506;381;0;1;2;381;0;33;53;0;0;83;0;0;0;0;145;0;54;1;9
079;Madrid;4;018;B;455;0;0;455;321;1;0;0;322;3;33;67;0;0;47;0;0;0;0;113;0;43;0;16
079;Madrid;4;019;U;533;0;0;533;364;0;3;1;364;1;20;58;0;0;88;0;0;0;0;149;0;41;1;2
079;Madrid;4;020;U;553;0;0;553;398;0;1;0;398;0;28;59;0;0;87;0;0;0;0;159;0;55;0;9
079;Madrid;4;021;U;651;0;0;651;470;0;10;1;470;3;41;72;0;2;116;0;0;2;0;165;0;49;0;9
079;Madrid;4;023;U;648;0;0;648;467;1;1;2;468;1;38;85;0;0;101;0;0;0;1;160;0;66;0;13
079;Madrid;4;024;A;493;0;0;493;332;0;0;2;332;2;25;88;0;0;77;0;0;1;0;102;0;26;0;9
079;Madrid;4;024;B;448;0;0;448;300;0;0;1;300;4;27;65;0;0;59;0;1;0;1;96;0;42;0;4
079;Madrid;4;025;U;700;0;0;700;470;1;3;1;471;1;34;62;1;0;109;1;0;0;0;189;0;60;0;10
079;Madrid;4;026;U;640;0;0;640;436;0;2;0;436;4;24;69;0;0;111;0;0;1;0;161;0;54;0;10
079;Madrid;4;027;A;575;0;0;575;418;0;0;0;418;1;47;82;0;0;90;0;0;0;0;133;1;54;0;10
079;Madrid;4;027;B;557;0;0;557;383;0;2;0;383;1;49;78;0;0;99;1;1;0;0;90;0;50;0;12
079;Madrid;4;028;A;575;0;0;575;384;0;1;2;384;2;49;70;0;0;80;0;0;0;0;126;1;39;2;12
079;Madrid;4;028;B;497;0;0;497;340;0;3;4;340;5;37;67;0;0;80;0;0;0;0;91;0;41;0;12
079;Madrid;4;029;A;547;0;0;547;412;0;1;0;412;4;34;48;0;0;103;0;0;0;0;179;0;35;1;7
079;Madrid;4;029;B;554;0;0;554;422;0;2;0;422;0;27;67;0;0;113;0;0;2;0;168;0;40;0;3
079;Madrid;4;030;A;527;0;0;527;373;1;2;0;374;1;26;53;0;0;79;0;0;0;1;150;0;56;1;5
079;Madrid;4;030;B;521;0;0;521;373;0;2;0;373;1;24;53;0;0;84;0;0;0;0;162;0;40;0;7
079;Madrid;4;031;U;659;0;0;659;478;0;0;0;478;2;37;63;0;0;102;2;0;0;0;202;0;58;1;11
079;Madrid;4;032;U;617;0;0;617;429;0;1;2;429;2;45;110;0;0;100;0;0;0;0;113;0;43;2;11
079;Madrid;4;033;U;852;0;0;852;618;0;4;0;618;3;52;102;0;0;138;1;0;0;1;211;0;84;0;22
079;Madrid;4;034;A;626;0;0;626;459;0;1;1;459;1;46;70;0;0;120;0;0;0;0;161;0;54;0;5
079;Madrid;4;034;B;613;0;0;613;441;0;0;3;441;3;37;93;0;0;122;0;0;1;2;131;1;36;0;12
079;Madrid;4;035;A;537;0;0;537;349;0;0;2;349;1;38;69;0;0;83;0;0;0;0;110;0;36;0;10
079;Madrid;4;035;B;573;0;0;573;403;0;1;1;403;2;45;70;0;0;93;0;0;1;1;132;1;45;0;11
079;Madrid;4;036;U;558;0;0;558;404;0;5;2;404;4;35;62;0;1;94;0;0;0;0;124;0;68;0;9
079;Madrid;4;037;U;620;0;0;620;451;1;1;2;452;2;54;104;0;0;107;1;0;1;0;141;0;26;0;13
079;Madrid;4;038;U;825;2;0;827;559;1;4;3;560;1;65;130;0;0;114;0;0;0;0;174;0;55;1;13
079;Madrid;4;039;U;612;0;0;612;431;0;3;5;431;4;34;67;0;0;103;1;0;1;0;151;0;52;0;10
079;Madrid;4;040;U;625;0;0;625;465;1;2;0;466;2;34;76;0;0;111;0;0;1;0;172;0;62;0;6
079;Madrid;4;041;U;752;0;0;752;537;0;5;0;537;1;72;107;0;0;103;0;0;1;3;171;0;55;0;19
079;Madrid;4;042;A;543;0;0;543;420;0;2;1;420;0;22;50;0;0;101;0;0;1;0;183;0;56;0;4
079;Madrid;4;042;B;559;0;0;559;440;0;0;0;440;1;35;50;0;0;85;0;0;0;0;209;0;51;0;9
079;Madrid;4;043;A;571;0;0;571;413;0;1;2;413;2;39;94;0;0;106;0;2;0;0;119;0;35;0;13
079;Madrid;4;043;B;553;0;0;553;408;0;1;0;408;1;49;94;0;0;97;0;1;0;0;111;0;32;0;22
079;Madrid;4;044;A;538;0;0;538;402;0;2;2;402;2;49;91;0;0;83;0;0;0;0;120;0;41;0;12
079;Madrid;4;044;B;607;0;0;607;454;0;3;2;454;2;66;108;0;0;107;0;0;0;0;112;0;35;0;19
079;Madrid;4;045;A;581;0;0;581;435;0;3;3;435;0;58;119;0;0;81;1;0;1;0;112;0;33;0;24
079;Madrid;4;045;B;543;0;0;543;405;0;1;0;405;0;56;100;0;0;101;1;0;1;0;101;0;24;0;20
079;Madrid;4;046;U;550;0;0;550;408;0;1;1;408;2;47;82;0;0;87;0;0;0;0;130;0;49;0;9
079;Madrid;4;047;A;438;0;0;438;344;0;3;2;344;1;47;75;1;0;88;0;0;0;0;87;0;30;0;10
079;Madrid;4;047;B;476;0;0;476;363;0;0;1;363;1;52;95;1;0;80;0;1;0;0;87;0;37;0;8
079;Madrid;4;048;U;752;0;0;752;553;0;0;2;553;1;82;146;0;0;110;0;0;1;0;164;3;29;0;15
079;Madrid;4;049;A;510;0;0;510;347;0;0;1;347;2;49;101;1;0;69;0;0;0;0;77;0;35;0;12
079;Madrid;4;049;B;514;0;0;514;333;0;3;2;333;3;49;74;0;0;71;0;0;0;0;85;0;32;0;14
079;Madrid;4;050;U;548;0;0;548;369;0;1;0;369;4;57;103;0;0;63;0;0;0;0;74;0;43;0;24
079;Madrid;4;051;A;488;0;0;488;360;0;1;0;360;4;81;86;0;0;77;1;1;0;0;74;0;21;0;14
079;Madrid;4;051;B;485;0;0;485;345;0;0;2;345;0;49;76;0;0;86;0;0;0;0;93;0;28;0;11
079;Madrid;4;052;U;867;0;0;867;653;0;3;0;653;4;117;119;0;0;142;0;2;1;0;174;1;64;3;23
079;Madrid;4;053;A;459;0;0;459;335;0;1;0;335;6;49;81;0;0;63;0;0;0;0;91;0;29;0;15
079;Madrid;4;053;B;477;0;0;477;348;0;2;0;348;3;47;89;1;0;85;0;0;0;0;86;1;18;0;16
079;Madrid;4;054;A;487;0;0;487;364;0;0;3;364;2;33;72;0;0;87;0;0;2;0;114;0;40;0;11
079;Madrid;4;054;B;506;0;0;506;377;0;1;3;377;2;32;76;0;0;107;0;0;0;1;113;0;36;0;6
079;Madrid;4;055;A;694;0;0;694;535;0;0;0;535;3;79;98;0;0;132;0;0;0;1;166;0;47;0;9
079;Madrid;4;055;B;626;0;0;626;472;0;2;3;472;4;62;104;0;0;103;0;1;0;0;150;0;34;0;9
079;Madrid;4;056;A;562;0;0;562;413;0;1;0;413;0;50;75;0;0;92;0;1;0;0;151;0;35;0;8
079;Madrid;4;056;B;595;0;0;595;440;0;0;0;440;3;52;88;0;0;103;1;0;0;0;144;0;33;0;16
079;Madrid;4;057;A;468;0;0;468;343;0;2;2;343;3;43;83;0;0;79;0;1;1;1;75;0;41;0;12
079;Madrid;4;057;B;441;0;0;441;299;0;1;0;299;2;43;56;0;0;74;0;0;0;0;78;0;35;1;9
079;Madrid;4;058;A;492;0;0;492;358;0;1;0;358;5;55;65;0;0;78;1;0;0;0;105;0;32;1;15
079;Madrid;4;058;B;496;0;0;496;367;0;2;0;367;3;60;78;0;0;85;0;0;0;0;103;0;29;1;6
079;Madrid;4;060;A;535;0;0;535;373;0;1;0;373;4;55;90;0;0;65;0;0;0;0;118;0;29;0;11
079;Madrid;4;060;B;504;0;0;504;354;0;2;2;354;0;58;70;0;0;86;0;0;0;0;94;0;35;0;7
079;Madrid;4;061;A;574;0;0;574;441;1;1;1;442;2;41;78;0;0;114;0;0;0;1;154;0;43;0;7
079;Madrid;4;061;B;571;0;0;571;417;0;1;1;417;1;48;75;0;0;92;0;0;0;1;125;0;60;1;12
079;Madrid;4;062;A;478;0;0;478;344;0;3;0;344;0;33;64;0;0;96;1;0;0;2;99;0;41;1;4
079;Madrid;4;062;B;505;0;0;505;378;0;0;0;378;1;43;65;0;0;96;1;0;0;0;128;0;25;1;18
079;Madrid;4;063;A;632;0;0;632;452;0;5;2;452;0;51;104;0;0;91;0;0;1;0;116;0;65;2;15
079;Madrid;4;063;B;582;0;0;582;396;0;2;2;396;0;72;95;0;0;73;0;0;0;0;105;0;38;0;9
079;Madrid;4;064;U;851;0;0;851;634;0;1;2;634;2;72;111;0;0;148;2;0;1;0;222;0;62;1;10
079;Madrid;4;065;A;619;0;0;619;478;0;4;2;478;3;59;93;0;0;105;0;1;0;0;145;0;57;1;8
079;Madrid;4;065;B;698;0;0;698;513;0;5;1;513;2;48;114;0;0;113;0;0;2;0;151;0;64;1;12
079;Madrid;4;067;U;874;0;0;874;651;0;2;2;651;2;94;116;1;2;134;0;1;1;0;197;1;77;2;19
079;Madrid;4;068;U;768;0;0;768;569;0;3;0;569;2;80;118;0;0;112;2;1;1;1;170;0;58;2;19
079;Madrid;4;069;A;607;0;0;607;453;0;1;2;453;7;59;103;0;0;99;0;0;0;0;117;0;47;0;18
079;Madrid;4;069;B;596;0;0;596;444;0;3;0;444;2;66;105;0;0;94;1;0;0;0;119;0;43;0;11
079;Madrid;4;070;A;493;0;0;493;352;1;1;2;353;4;69;86;1;0;56;1;0;0;0;91;0;29;0;13
079;Madrid;4;070;B;462;0;0;462;354;0;0;1;354;4;55;77;0;0;65;0;0;0;0;99;0;37;0;16
079;Madrid;4;071;A;476;0;0;476;345;0;4;0;345;2;52;70;0;0;77;1;0;2;0;92;0;31;0;14
079;Madrid;4;071;B;489;0;0;489;336;0;2;0;336;0;60;86;0;0;78;0;0;0;0;69;1;22;0;18
079;Madrid;4;072;U;564;0;0;564;445;0;0;1;445;1;73;96;0;1;100;0;0;0;1;124;33;0;0;15
079;Madrid;4;073;A;545;0;0;545;422;0;3;0;422;1;27;70;0;0;103;0;0;0;0;167;0;43;0;8
079;Madrid;4;073;B;596;0;0;596;474;0;0;1;474;4;36;85;0;0;114;0;0;1;0;157;1;60;2;13
079;Madrid;4;074;A;446;0;0;446;343;0;4;6;343;1;47;66;0;0;66;0;0;0;0;109;0;36;1;7
079;Madrid;4;074;B;481;0;0;481;372;0;1;0;372;6;38;87;0;0;67;1;0;0;0;120;0;45;2;5
079;Madrid;4;075;U;806;0;0;806;648;0;4;1;648;1;48;100;0;0;149;1;0;1;0;243;0;87;0;13
079;Madrid;4;076;U;760;0;0;760;621;0;5;1;621;1;29;79;0;0;128;0;0;4;0;269;0;99;0;6
079;Madrid;4;077;U;898;0;0;898;731;0;3;1;731;3;35;87;0;0;169;0;2;1;1;303;0;116;1;9
079;Madrid;4;078;U;572;0;0;572;469;0;1;1;469;0;30;42;0;0;131;3;0;1;1;203;0;49;0;7
079;Madrid;4;079;A;513;0;0;513;390;0;3;0;390;1;26;49;0;0;102;0;0;0;0;156;1;49;0;3
079;Madrid;4;079;B;441;0;0;441;365;0;0;0;365;0;18;43;1;0;94;1;0;0;0;152;0;49;1;6
079;Madrid;4;080;U;613;0;0;613;503;0;3;0;503;3;26;49;0;0;108;0;0;0;0;210;0;97;1;6
079;Madrid;4;081;A;457;0;0;457;366;0;2;0;366;0;27;34;0;0;68;0;0;0;0;161;0;67;1;6
079;Madrid;4;081;B;452;0;0;452;360;0;1;2;360;0;19;29;0;0;84;0;0;0;0;166;0;57;0;2
079;Madrid;4;082;U;661;0;0;661;509;0;0;2;509;2;48;89;0;0;108;0;0;1;0;189;0;60;1;9
079;Madrid;4;083;U;570;0;0;570;446;0;0;0;446;3;50;86;0;0;100;0;0;1;0;142;0;49;0;15
079;Madrid;4;084;U;653;0;0;653;486;0;2;2;486;0;40;84;0;0;108;1;0;1;0;188;0;50;0;10
079;Madrid;4;085;A;802;0;0;802;612;0;3;3;612;6;91;126;1;0;144;0;0;3;0;157;0;46;2;30
079;Madrid;4;085;B;673;0;0;673;518;0;2;4;518;3;83;112;0;0;131;0;0;0;1;123;0;36;4;19
079;Madrid;4;086;A;569;0;0;569;405;0;1;1;405;1;49;93;0;0;87;2;0;0;0;123;1;27;2;18
079;Madrid;4;086;B;629;0;0;629;479;0;1;1;479;2;76;94;0;0;98;0;0;0;1;155;0;30;1;20
079;Madrid;4;087;A;549;0;0;549;382;0;0;0;382;0;50;72;0;0;103;0;1;0;0;108;1;30;0;17
079;Madrid;4;087;B;645;0;0;645;460;0;1;1;460;0;53;114;1;0;122;1;0;2;0;105;1;44;1;14
079;Madrid;4;087;C;641;0;0;641;462;0;2;1;462;1;65;102;0;0;102;0;0;0;1;117;1;46;1;23
079;Madrid;4;088;A;757;0;0;757;550;0;3;0;550;3;77;118;0;0;117;2;0;0;0;166;0;49;0;15
079;Madrid;4;088;B;804;0;0;804;591;0;2;2;591;3;72;144;0;0;114;0;1;0;0;185;0;49;0;19
079;Madrid;4;089;U;612;0;0;612;419;0;2;5;419;2;71;114;1;0;83;0;2;0;0;90;0;29;1;19
079;Madrid;4;090;A;462;0;0;462;340;1;0;0;341;5;72;56;0;0;76;0;0;2;1;89;0;27;0;13
079;Madrid;4;090;B;481;0;0;481;335;0;2;2;335;0;66;58;0;0;75;0;0;0;0;94;0;20;2;16
079;Madrid;4;091;A;550;0;0;550;367;0;2;0;367;4;81;91;0;0;64;0;2;1;2;67;0;28;0;25
079;Madrid;4;091;B;546;0;0;546;366;0;2;0;366;1;66;89;0;0;70;0;0;0;0;83;0;32;1;22
079;Madrid;4;092;U;756;0;0;756;558;0;2;3;558;3;67;147;0;0;118;1;0;1;0;150;0;44;0;22
079;Madrid;4;093;U;845;0;0;845;538;0;3;1;538;3;89;151;0;0;106;0;0;0;1;128;0;34;2;20
079;Madrid;4;094;A;577;0;0;577;444;0;2;1;444;1;49;87;1;0;122;0;0;0;1;119;0;48;0;13
079;Madrid;4;094;B;524;0;0;524;408;0;0;3;408;3;33;61;0;0;96;0;2;0;0;147;0;51;0;12
079;Madrid;4;095;U;531;0;0;531;358;0;1;1;358;1;26;65;0;0;97;0;0;0;1;121;0;39;2;4
079;Madrid;4;096;U;592;0;0;592;459;0;2;1;459;0;32;61;0;0;98;0;0;0;0;202;0;54;0;9
079;Madrid;4;097;U;742;0;0;742;588;0;1;2;588;0;28;79;0;0;125;0;0;0;0;252;0;90;1;10
079;Madrid;4;098;A;507;0;0;507;414;0;0;1;414;0;28;63;0;0;103;0;0;0;0;176;0;34;0;9
079;Madrid;4;098;B;534;0;0;534;433;0;0;1;433;1;20;57;0;0;120;0;0;0;0;179;0;52;0;3
079;Madrid;4;099;U;834;0;0;834;605;0;3;1;605;4;54;80;0;0;127;2;1;1;0;249;0;71;0;12
079;Madrid;4;100;U;609;0;0;609;477;0;1;0;477;1;38;57;1;0;94;0;0;2;0;215;0;63;0;5
079;Madrid;4;101;U;641;0;0;641;408;0;1;1;408;0;46;75;0;0;104;0;0;1;0;121;0;50;0;9
079;Madrid;4;102;U;845;0;0;845;561;0;2;1;561;2;57;97;0;0;115;1;0;1;1;208;0;59;1;16
079;Madrid;4;103;A;482;0;0;482;343;0;0;0;343;1;44;60;0;0;66;0;0;0;0;118;0;49;1;4
079;Madrid;4;103;B;461;0;0;461;341;0;2;1;341;1;30;65;0;0;76;0;0;0;0;117;0;35;2;12
079;Madrid;4;104;U;864;1;0;865;625;0;4;3;625;0;73;127;1;0;143;0;0;0;0;199;0;59;0;16
079;Madrid;4;105;U;879;0;0;879;649;0;4;0;649;1;63;95;0;0;139;0;1;0;0;254;0;81;0;11
079;Madrid;4;106;U;803;0;0;803;542;0;1;0;542;0;71;122;1;0;104;0;0;0;0;181;1;51;0;10
079;Madrid;4;107;U;553;0;0;553;427;0;1;0;427;1;45;68;0;0;91;0;0;0;0;149;0;66;0;6
079;Madrid;4;108;U;720;0;0;720;514;0;0;0;514;0;34;95;0;0;137;0;0;0;0;185;0;53;0;10
079;Madrid;4;109;A;602;0;0;602;456;0;1;0;456;2;38;69;0;0;85;0;0;0;0;194;0;55;1;11
079;Madrid;4;109;B;679;0;0;679;489;0;0;2;489;0;46;64;0;0;104;0;0;0;0;186;0;68;2;17
079;Madrid;4;110;U;868;0;0;868;621;0;1;8;621;6;71;96;0;2;132;0;0;1;0;237;0;55;0;12
079;Madrid;4;111;A;654;0;0;654;500;0;2;1;500;2;38;69;0;0;91;0;0;0;0;199;1;88;0;9
079;Madrid;4;111;B;689;0;0;689;495;0;2;1;495;1;41;77;0;0;116;0;0;0;0;178;0;69;0;10
079;Madrid;4;112;A;459;0;0;459;357;0;0;2;357;2;24;42;0;0;84;0;0;0;1;143;0;57;0;2
079;Madrid;4;112;B;474;0;0;474;346;0;0;2;346;1;36;48;0;0;77;0;0;0;0;128;0;50;1;3
079;Madrid;4;113;U;834;0;0;834;591;0;0;0;591;3;37;88;0;0;111;0;1;0;0;270;0;81;0;0
079;Madrid;4;114;A;525;0;0;525;409;0;0;0;409;1;13;18;0;0;75;0;0;0;0;251;0;48;0;3
079;Madrid;4;114;B;562;0;0;562;438;0;6;0;438;0;10;28;0;0;77;0;1;0;0;249;1;62;0;4
079;Madrid;4;115;A;722;0;0;722;558;0;0;0;558;0;7;33;0;0;95;1;1;1;0;329;0;86;1;4
079;Madrid;4;115;B;757;0;0;757;587;0;0;0;587;0;9;43;0;0;106;0;0;0;0;305;0;122;1;1
079;Madrid;4;116;U;620;0;0;620;445;0;2;1;445;0;29;46;0;0;77;0;1;0;0;211;0;73;1;4
079;Madrid;4;117;U;595;0;0;595;419;1;0;0;420;1;18;39;0;0;88;1;0;1;0;221;2;46;0;3
079;Madrid;4;118;U;590;0;0;590;428;0;2;0;428;2;20;24;0;0;70;0;0;0;0;236;0;69;0;5
079;Madrid;4;119;A;507;1;0;508;391;0;2;0;391;0;10;35;0;0;64;0;0;0;0;224;0;54;0;2
079;Madrid;4;119;B;564;0;0;564;439;0;0;2;439;0;15;26;0;0;71;0;0;1;0;247;0;74;2;1
079;Madrid;4;120;U;738;0;0;738;581;0;1;2;581;1;18;39;0;0;122;0;0;1;0;298;1;95;1;2
079;Madrid;4;121;A;461;0;0;461;369;0;3;2;369;1;21;29;0;0;60;0;0;0;1;198;0;52;0;2
079;Madrid;4;121;B;451;0;0;451;378;0;2;0;378;12;14;22;0;0;56;1;0;0;0;200;0;65;0;6
079;Madrid;4;123;A;470;0;0;470;346;0;2;0;346;1;23;45;0;0;72;0;0;1;0;149;0;50;0;3
079;Madrid;4;123;B;565;0;0;565;437;0;3;0;437;2;18;46;0;0;78;1;0;0;1;206;0;76;0;6
