cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_nulos;votos_blancos;votos_total;P.P.;P.S.O.E.;ESPAÑA 2000;AES;PODEMOS;ULEG;PCAS-TC;C`s;UPyD;P-LIB;LA COALICIÓN NACIONAL;IUCM - LV;SAIn;PH;P.C.P.E.;FE de las JONS;PACMA;RECORTES CERO;VOX
040;Ciempozuelos;3;001;B;709;6;0;715;418;4;3;7;422;96;122;1;2;81;0;0;72;5;0;0;26;0;0;1;0;3;0;3
040;Ciempozuelos;3;002;A;791;0;0;791;509;4;6;8;513;127;149;1;0;125;0;0;48;7;1;0;28;0;0;1;0;9;1;2
040;Ciempozuelos;3;002;B;832;0;0;832;527;3;12;9;530;126;159;4;0;98;1;0;49;12;0;0;34;2;0;3;3;13;0;5
041;Cobeña;1;001;A;550;0;0;550;436;1;4;8;437;174;94;0;0;43;0;0;66;17;0;0;20;0;1;1;0;5;1;3
041;Cobeña;1;001;B;554;0;0;554;409;1;2;4;410;164;93;0;0;51;0;0;65;9;0;0;14;0;0;0;1;5;1;1
041;Cobeña;1;002;A;933;0;0;933;675;1;14;9;676;235;130;0;2;82;0;4;135;17;1;0;25;0;1;1;1;4;1;14
041;Cobeña;1;002;B;870;0;0;870;604;1;10;11;605;231;102;0;1;92;0;1;94;14;1;0;21;0;1;0;2;12;0;12
041;Cobeña;1;003;A;746;0;0;746;541;2;8;8;543;169;106;0;5;100;0;0;93;18;2;0;17;1;1;0;1;13;0;1
041;Cobeña;1;003;B;785;0;0;785;571;1;2;10;572;199;104;2;0;85;0;0;109;11;0;0;27;1;1;0;1;13;0;7
046;Collado Mediano;1;001;A;543;0;0;543;355;5;8;5;360;141;73;0;0;74;0;1;27;6;0;0;18;1;1;0;0;2;0;3
046;Collado Mediano;1;001;B;518;0;0;518;343;3;3;3;346;135;86;0;0;51;0;0;40;9;0;0;10;0;0;0;1;5;0;3
046;Collado Mediano;1;002;A;621;0;0;621;438;3;4;5;441;161;96;0;0;75;0;0;64;3;0;0;18;0;2;0;2;5;0;6
046;Collado Mediano;1;002;B;653;0;0;653;477;2;5;3;479;176;121;0;0;71;0;0;67;6;0;0;22;2;0;1;0;2;0;3
046;Collado Mediano;1;003;A;678;0;0;678;485;3;6;5;488;178;98;0;0;109;0;0;55;1;0;0;26;0;1;0;0;4;1;4
046;Collado Mediano;1;003;B;633;0;0;633;459;3;10;3;462;178;91;0;0;99;0;0;43;4;1;0;22;1;0;0;2;5;0;3
046;Collado Mediano;1;004;U;776;0;0;776;550;3;5;3;553;233;88;0;0;100;0;0;67;12;2;0;30;0;2;1;1;6;0;3
047;Collado Villalba;1;001;A;680;0;0;680;432;2;7;4;434;124;111;1;1;88;0;0;53;8;0;0;25;0;1;0;3;5;0;3
047;Collado Villalba;1;001;B;742;0;0;742;472;3;7;2;475;134;122;1;0;93;0;0;61;9;0;0;26;3;0;0;2;13;1;1
047;Collado Villalba;1;002;U;570;0;0;570;379;2;4;4;381;139;109;0;0;69;0;0;30;2;0;0;12;0;0;1;2;7;0;2
047;Collado Villalba;1;003;A;828;0;0;828;600;2;6;7;602;229;105;0;0;108;0;0;92;18;1;0;20;1;0;0;3;7;0;5
047;Collado Villalba;1;003;B;783;0;0;783;540;2;6;8;542;182;115;0;0;94;0;3;93;9;0;2;22;2;0;0;0;1;0;5
047;Collado Villalba;1;004;A;627;0;0;627;370;2;3;5;372;108;90;0;0;80;0;1;46;4;0;2;24;1;1;0;0;3;1;3
047;Collado Villalba;1;004;B;763;0;0;763;456;3;3;3;459;139;123;0;0;107;0;0;40;6;0;1;26;1;0;0;0;3;1;6
047;Collado Villalba;1;004;C;699;0;0;699;447;3;10;4;450;127;135;0;0;97;0;1;33;13;1;0;16;2;0;1;2;4;0;4
047;Collado Villalba;1;005;A;606;0;0;606;382;2;7;1;384;104;104;0;0;84;0;0;48;13;0;0;13;1;1;0;0;4;1;3
047;Collado Villalba;1;005;B;703;0;0;703;453;1;6;7;454;142;123;0;0;89;0;0;56;6;0;0;13;0;3;0;0;4;0;5
047;Collado Villalba;1;005;C;702;0;0;702;450;2;6;4;452;130;125;0;0;79;0;2;68;9;0;0;14;0;1;3;3;5;0;3
047;Collado Villalba;1;006;A;572;0;0;572;356;1;5;1;357;79;153;1;0;56;0;0;37;5;0;0;11;0;0;0;2;2;1;4
047;Collado Villalba;1;006;B;508;0;0;508;311;1;6;3;312;80;105;0;0;49;0;0;33;10;0;2;14;0;2;1;4;0;2;1
047;Collado Villalba;1;007;A;708;0;0;708;482;2;7;3;484;127;95;0;5;114;0;0;80;14;0;1;27;0;0;0;1;6;0;4
047;Collado Villalba;1;007;B;799;0;0;799;504;2;6;3;506;140;117;1;4;116;0;0;77;10;0;0;23;0;0;0;1;5;0;3
047;Collado Villalba;1;008;A;562;0;0;562;378;2;9;6;380;109;68;0;0;102;0;1;39;13;1;1;21;0;1;0;3;4;0;2
047;Collado Villalba;1;008;B;547;0;0;547;341;1;3;3;342;91;66;0;0;95;0;1;45;7;1;0;23;0;0;0;0;5;0;2
047;Collado Villalba;1;009;A;644;0;0;644;394;1;9;4;395;125;106;0;0;73;0;0;42;7;0;0;21;1;0;0;1;3;3;0
047;Collado Villalba;1;009;B;614;0;0;614;414;1;5;2;415;148;105;0;0;74;0;0;40;16;0;0;16;0;0;1;0;6;0;2
047;Collado Villalba;1;010;U;951;0;0;951;577;2;7;4;579;213;207;2;0;79;1;0;0;18;0;3;24;1;2;2;3;9;0;4
047;Collado Villalba;1;011;A;536;0;0;536;371;1;3;3;372;123;84;1;0;70;0;1;49;10;0;0;9;1;2;1;0;4;1;10
047;Collado Villalba;1;011;B;591;0;0;591;389;1;6;3;390;118;87;0;1;74;0;0;56;9;0;1;21;0;0;2;3;2;0;7
047;Collado Villalba;1;012;A;508;0;0;508;323;0;6;5;323;88;136;0;0;35;0;2;20;7;1;2;13;1;0;0;0;4;1;2
047;Collado Villalba;1;012;B;523;0;0;523;347;0;8;4;347;109;138;1;0;41;0;0;20;2;3;0;8;1;0;0;3;6;0;3
047;Collado Villalba;1;013;A;774;0;0;774;516;2;8;9;518;194;117;0;0;84;0;1;56;16;3;0;22;0;0;0;0;4;0;4
047;Collado Villalba;1;013;B;824;0;0;824;541;1;5;3;542;222;117;1;0;93;0;0;58;13;1;0;15;0;0;1;0;9;1;3
047;Collado Villalba;1;014;A;732;0;0;732;492;2;5;6;494;138;109;2;0;101;0;0;80;9;0;1;27;0;0;0;0;9;0;7
047;Collado Villalba;1;014;B;693;0;0;693;458;2;4;3;460;127;106;2;0;100;0;1;62;13;1;0;26;0;0;1;1;3;0;10
047;Collado Villalba;1;015;U;867;0;0;867;544;0;11;1;544;185;186;1;1;82;0;1;49;8;1;0;7;0;0;0;0;5;0;6
047;Collado Villalba;1;016;A;586;0;0;586;385;2;7;3;387;118;84;0;0;81;0;0;55;12;0;0;11;1;0;0;2;9;1;3
047;Collado Villalba;1;016;B;767;0;0;767;506;1;3;6;507;133;115;0;0;127;1;0;62;14;3;1;24;0;1;0;1;11;0;5
047;Collado Villalba;1;016;C;661;0;0;661;416;2;5;5;418;120;93;0;0;117;0;2;39;5;0;0;18;1;0;0;0;10;0;3
047;Collado Villalba;1;017;A;625;0;0;625;451;2;3;5;453;134;84;0;1;104;0;0;77;11;0;0;20;0;1;0;0;8;0;5
047;Collado Villalba;1;017;B;560;0;0;560;380;1;4;8;381;133;77;0;0;60;0;0;60;11;0;0;10;0;0;0;0;11;1;6
047;Collado Villalba;1;018;A;641;0;0;641;430;0;4;4;430;137;91;0;0;78;0;0;68;11;1;0;15;0;0;0;3;4;3;11
047;Collado Villalba;1;018;B;692;0;0;692;461;0;5;6;461;135;88;0;0;98;1;0;84;14;0;1;11;0;0;0;1;6;3;8
047;Collado Villalba;1;019;A;655;0;0;655;445;2;6;3;447;142;90;0;0;93;0;0;68;10;0;1;11;1;3;2;1;10;1;5
047;Collado Villalba;1;019;B;700;0;0;700;498;2;5;4;500;139;100;0;0;93;0;1;91;27;1;0;18;0;1;1;1;11;0;7
047;Collado Villalba;1;020;A;833;0;0;833;598;2;5;10;600;185;143;0;0;111;0;0;73;21;1;0;24;0;1;2;0;15;0;9
047;Collado Villalba;1;020;B;895;0;0;895;635;2;6;10;637;198;147;0;0;127;0;0;80;26;0;0;31;0;1;0;2;7;0;2
047;Collado Villalba;1;021;A;638;0;0;638;431;1;4;4;432;99;94;0;1;125;0;0;63;12;0;0;16;1;0;0;2;5;1;5
047;Collado Villalba;1;021;B;699;0;0;699;470;1;3;9;471;124;88;1;0;124;0;0;73;17;0;0;12;0;0;0;3;10;2;5
047;Collado Villalba;1;022;A;775;0;0;775;550;2;5;7;552;143;107;0;0;144;0;0;88;13;1;0;32;4;0;1;1;6;0;0
047;Collado Villalba;1;022;B;692;0;0;692;496;2;4;3;498;126;100;0;1;132;0;0;73;17;2;0;20;1;0;0;2;7;1;9
047;Collado Villalba;1;023;U;844;0;0;844;596;1;4;7;597;142;132;0;1;149;0;2;94;8;0;0;40;0;2;0;0;8;4;4
047;Collado Villalba;1;024;A;605;0;0;605;468;1;4;10;469;120;116;0;4;116;0;1;47;12;0;0;25;0;0;0;3;6;0;5
047;Collado Villalba;1;024;B;639;0;0;639;449;2;8;5;451;105;103;0;4;122;1;0;46;9;0;4;27;0;0;0;4;6;1;6
047;Collado Villalba;1;025;A;681;0;0;681;461;0;7;5;461;124;98;0;0;113;1;0;60;10;0;0;22;0;2;0;2;12;0;5
047;Collado Villalba;1;025;B;623;0;0;623;418;2;5;1;420;88;103;0;0;107;0;0;66;14;0;0;18;0;1;0;2;9;0;6
047;Collado Villalba;1;026;A;799;0;0;799;545;2;9;5;547;170;109;0;0;107;0;0;100;12;0;0;19;1;1;0;1;4;1;8
047;Collado Villalba;1;026;B;818;0;0;818;521;3;6;6;524;168;100;0;0;107;0;0;92;14;0;1;18;2;0;1;1;2;1;5
047;Collado Villalba;1;027;A;602;0;0;602;432;2;5;5;434;125;97;0;0;94;0;2;66;14;0;0;23;0;0;0;0;2;0;1
047;Collado Villalba;1;027;B;655;0;0;655;494;3;3;7;497;146;95;0;1;114;0;0;87;11;0;0;13;0;0;0;1;7;0;12
047;Collado Villalba;1;028;A;563;0;0;563;391;2;8;1;393;116;94;0;0;76;0;0;58;11;0;0;17;1;0;0;2;5;0;4
047;Collado Villalba;1;028;B;631;0;0;631;449;2;4;3;451;128;92;0;0;102;0;0;77;10;0;1;24;0;0;1;0;3;0;6
047;Collado Villalba;1;029;U;947;0;0;947;547;1;7;7;548;133;142;0;0;132;0;1;70;14;1;0;25;0;2;0;2;5;1;6
047;Collado Villalba;1;030;A;504;0;0;504;293;2;1;4;295;71;78;0;0;79;0;1;34;6;0;1;9;0;1;0;2;4;3;1
047;Collado Villalba;1;030;B;515;0;0;515;306;2;11;4;308;76;62;0;0;64;0;1;46;14;1;0;15;2;0;0;2;5;3;2
047;Collado Villalba;1;031;A;530;0;0;530;372;2;3;8;374;142;67;0;1;66;0;0;54;6;1;0;14;0;0;0;0;4;0;8
047;Collado Villalba;1;031;B;541;0;0;541;365;2;3;3;367;141;79;0;3;52;0;0;49;11;0;0;10;0;0;0;1;6;9;0
043;Colmenar de Oreja;1;001;U;941;0;0;941;551;2;40;4;553;218;193;0;0;47;0;0;26;5;0;0;13;0;1;0;1;2;1;2
043;Colmenar de Oreja;1;002;A;871;0;0;871;532;1;13;9;533;253;154;2;0;65;0;0;22;0;1;1;9;0;1;0;1;1;0;1
043;Colmenar de Oreja;1;002;B;809;0;0;809;504;2;11;10;506;234;144;0;0;58;0;0;24;7;1;1;12;0;0;0;2;2;0;0
043;Colmenar de Oreja;2;001;A;551;0;0;551;346;2;13;9;348;179;76;0;0;16;0;0;36;2;0;0;10;1;0;0;0;3;0;3
043;Colmenar de Oreja;2;001;B;549;0;0;549;335;1;11;7;336;166;93;1;0;24;0;0;19;1;0;0;9;0;0;1;1;1;0;2
043;Colmenar de Oreja;2;002;A;545;0;0;545;323;2;8;5;325;128;86;0;0;48;0;1;20;2;0;2;19;0;0;0;1;5;0;0
043;Colmenar de Oreja;2;002;B;524;0;0;524;305;2;5;7;307;102;80;0;0;61;0;0;25;3;0;0;18;1;0;0;0;2;1;2
043;Colmenar de Oreja;2;003;A;569;0;0;569;288;4;2;6;292;50;41;0;0;106;0;0;49;7;0;0;20;1;0;0;0;9;0;1
043;Colmenar de Oreja;2;003;B;614;0;0;614;346;4;0;2;350;72;65;0;0;125;0;1;42;10;0;0;20;0;0;1;0;10;0;2
042;Colmenar del Arroyo;1;001;A;561;0;0;561;409;0;4;0;409;197;78;1;1;63;0;0;31;4;1;1;15;1;0;2;1;4;0;5
042;Colmenar del Arroyo;1;001;B;587;0;0;587;431;1;6;5;432;241;55;0;0;62;0;0;33;9;0;1;13;0;0;2;0;4;0;1
045;Colmenar Viejo;1;001;A;764;0;0;764;522;0;3;5;522;164;113;1;0;118;0;1;71;9;1;1;23;0;0;2;0;6;0;4
045;Colmenar Viejo;1;001;B;788;0;0;788;510;2;6;14;512;156;111;0;2;117;0;0;57;11;0;1;24;0;0;1;1;7;2;2
045;Colmenar Viejo;1;002;A;827;0;0;827;556;1;8;5;557;161;153;2;2;117;0;0;63;17;0;0;21;0;0;1;2;0;1;4
045;Colmenar Viejo;1;002;B;827;0;0;827;512;2;8;5;514;125;157;0;0;104;0;0;56;19;0;0;28;0;0;0;2;5;0;5
045;Colmenar Viejo;1;003;A;554;0;0;554;331;0;2;5;331;107;80;0;0;70;0;0;34;12;0;0;16;0;0;1;0;3;0;1
045;Colmenar Viejo;1;003;B;564;0;0;564;343;1;9;6;344;91;88;2;0;82;1;0;28;9;0;0;19;0;0;2;0;4;3;0
045;Colmenar Viejo;1;004;A;702;0;0;702;427;1;5;4;428;124;147;0;0;72;0;1;30;17;1;0;21;0;0;0;2;3;0;1
045;Colmenar Viejo;1;004;B;738;0;0;738;468;2;5;7;470;124;158;0;0;85;1;0;49;21;0;0;12;0;1;0;2;3;1;1
045;Colmenar Viejo;1;005;U;959;0;0;959;683;2;8;11;685;215;207;1;0;112;0;0;78;15;0;0;21;1;0;1;0;5;1;9
045;Colmenar Viejo;1;006;A;765;0;0;765;487;2;7;8;489;183;116;1;0;84;0;0;61;10;0;1;12;1;0;0;1;2;0;2
045;Colmenar Viejo;1;006;B;797;0;0;797;501;2;7;9;503;169;116;1;0;95;0;1;58;16;0;0;17;1;1;1;1;5;2;3
045;Colmenar Viejo;1;007;A;556;0;0;556;325;1;6;1;326;134;69;2;0;49;0;0;34;5;1;1;9;1;0;0;0;6;1;7
045;Colmenar Viejo;1;007;B;555;0;0;555;320;1;3;5;321;125;73;0;2;56;0;0;31;11;0;0;10;0;0;0;1;3;0;1
045;Colmenar Viejo;1;008;A;808;0;0;808;569;0;11;8;569;219;94;1;0;101;1;0;90;7;0;2;17;0;0;1;2;3;0;12
045;Colmenar Viejo;1;008;B;823;0;0;823;557;2;7;9;559;185;130;0;0;87;0;0;102;14;0;1;14;0;0;0;1;2;0;7
045;Colmenar Viejo;1;009;U;945;0;0;945;564;2;6;4;566;164;194;1;0;100;0;0;46;17;1;1;21;0;1;0;2;5;0;3
045;Colmenar Viejo;1;010;A;562;0;0;562;341;1;5;7;342;94;99;1;0;81;0;1;30;9;1;0;5;0;0;0;0;3;0;6
045;Colmenar Viejo;1;010;B;564;0;0;564;355;2;12;4;357;92;106;1;0;67;0;0;31;17;0;0;10;0;0;2;0;7;1;7
045;Colmenar Viejo;1;011;U;993;0;0;993;734;2;10;5;736;279;140;0;0;121;0;0;97;27;0;1;32;0;0;3;0;12;0;9
045;Colmenar Viejo;1;012;A;862;0;0;862;633;2;7;6;635;232;113;1;0;122;0;0;81;26;0;0;24;0;0;0;1;13;0;9
045;Colmenar Viejo;1;012;B;837;0;0;837;615;2;10;5;617;229;105;0;0;127;0;1;85;16;0;0;25;0;1;0;0;9;1;3
045;Colmenar Viejo;1;013;A;978;0;0;978;629;2;12;6;631;231;135;1;1;101;0;0;92;12;0;0;29;0;1;0;0;5;0;5
045;Colmenar Viejo;1;013;B;967;0;0;967;598;2;3;9;600;226;118;1;2;96;0;0;81;14;0;1;28;1;0;1;3;5;2;9
045;Colmenar Viejo;1;014;A;572;0;0;572;357;2;4;5;359;136;108;0;0;58;0;1;25;5;0;1;10;0;0;0;2;2;0;2
045;Colmenar Viejo;1;014;B;540;0;0;540;314;2;0;3;316;111;88;1;1;49;0;0;35;10;0;1;12;0;1;0;1;0;0;3
045;Colmenar Viejo;1;015;A;513;0;0;513;337;2;3;3;339;116;77;0;0;73;0;0;38;13;0;1;8;0;0;1;1;1;0;4
045;Colmenar Viejo;1;015;B;522;0;0;522;338;2;1;2;340;142;58;1;0;57;0;0;55;10;0;0;6;0;0;0;1;2;0;5
045;Colmenar Viejo;1;016;A;546;0;0;546;266;1;5;6;267;93;61;2;2;46;0;1;27;4;0;1;12;0;0;1;1;3;0;2
045;Colmenar Viejo;1;016;B;497;0;0;497;252;2;3;6;254;87;59;1;0;48;0;0;25;5;0;1;15;0;1;0;2;0;1;0
045;Colmenar Viejo;1;016;C;430;0;0;430;308;0;0;4;308;206;31;0;0;19;0;0;33;7;0;0;1;0;0;0;0;1;0;6
045;Colmenar Viejo;1;017;A;772;0;0;772;532;1;13;7;533;156;123;1;0;109;0;0;70;12;0;0;25;0;2;0;0;7;2;6
045;Colmenar Viejo;1;017;B;782;0;0;782;565;2;11;10;567;183;126;1;0;100;0;1;77;18;0;0;30;0;0;0;3;6;0;1
045;Colmenar Viejo;1;018;A;633;0;0;633;459;1;5;6;460;146;79;0;0;107;0;1;58;17;0;1;28;0;1;1;2;4;0;4
045;Colmenar Viejo;1;018;B;654;0;0;654;483;2;7;3;485;160;111;1;0;99;1;0;64;8;0;0;19;0;1;0;2;4;0;5
045;Colmenar Viejo;1;019;A;501;0;0;501;375;1;3;4;376;129;85;0;0;67;0;0;54;8;0;2;12;0;0;1;1;6;1;3
045;Colmenar Viejo;1;019;B;514;0;0;514;394;2;4;5;396;154;79;0;0;69;0;1;50;16;0;1;9;0;0;1;0;2;0;5
045;Colmenar Viejo;1;020;A;855;0;0;855;586;1;10;10;587;168;128;0;0;113;0;0;95;18;0;1;31;0;1;0;0;12;0;0
045;Colmenar Viejo;1;020;B;861;0;0;861;598;1;6;15;599;187;144;0;0;105;0;0;87;18;1;0;25;0;1;0;1;7;0;2
045;Colmenar Viejo;1;021;A;650;0;0;650;469;2;5;3;471;203;89;0;0;54;0;0;87;10;0;1;11;0;1;0;0;4;0;3
045;Colmenar Viejo;1;021;B;723;0;0;723;524;2;1;6;526;208;105;0;0;74;0;0;88;13;0;0;14;0;1;0;0;4;1;11
045;Colmenar Viejo;1;021;C;666;0;0;666;476;2;1;3;478;184;87;0;0;66;0;1;101;15;0;1;10;0;0;0;1;3;2;3
045;Colmenar Viejo;1;022;U;877;0;0;877;651;2;9;7;653;258;131;0;0;93;0;0;102;17;0;1;19;0;3;0;0;8;0;5
045;Colmenar Viejo;1;023;A;686;0;0;686;523;2;9;8;525;162;99;1;0;100;0;2;89;12;0;0;15;0;3;0;2;7;1;15
045;Colmenar Viejo;1;023;B;678;0;0;678;509;1;7;6;510;204;88;0;0;65;0;0;72;12;1;0;31;0;2;0;4;4;0;14
045;Colmenar Viejo;1;024;A;839;0;0;839;545;2;10;9;547;124;100;2;1;131;0;1;119;18;0;0;21;0;0;1;0;8;0;2
045;Colmenar Viejo;1;024;B;774;0;0;774;530;2;10;9;532;122;86;1;1;134;0;0;121;15;1;0;20;0;0;1;1;7;1;2
044;Colmenarejo;1;001;A;624;0;0;624;434;1;6;6;435;122;127;3;0;80;0;0;51;15;0;1;18;0;2;1;1;2;0;0
044;Colmenarejo;1;001;B;562;0;0;562;391;3;2;3;394;126;92;2;0;79;0;0;40;14;0;0;27;0;0;0;0;5;0;4
044;Colmenarejo;1;002;A;632;0;0;632;433;0;3;11;433;131;92;1;0;73;0;1;78;6;0;0;24;1;0;1;2;3;0;6
044;Colmenarejo;1;002;B;681;0;0;681;476;3;4;11;479;156;108;0;3;87;1;0;63;8;1;1;23;0;2;1;2;2;1;5
044;Colmenarejo;1;002;C;668;0;0;668;467;3;4;12;470;134;100;4;2;97;0;0;67;13;1;1;19;1;0;0;1;3;0;11
044;Colmenarejo;1;003;A;696;0;0;696;498;4;6;5;502;160;100;0;0;108;0;0;70;4;0;0;39;0;0;0;0;6;0;4
044;Colmenarejo;1;003;B;682;0;0;682;485;2;6;5;487;139;105;1;0;113;0;0;76;7;0;0;19;0;1;0;1;8;0;6
044;Colmenarejo;1;004;A;616;0;0;616;442;0;3;3;442;144;103;0;4;64;0;0;89;4;0;0;12;1;1;0;1;6;0;7
044;Colmenarejo;1;004;B;573;0;0;573;426;2;8;5;428;126;87;0;1;96;0;0;66;10;2;2;16;0;0;0;0;3;1;5
048;Corpa;1;001;U;501;0;0;501;397;0;10;3;397;118;122;3;0;86;0;0;14;3;0;0;35;0;0;0;0;1;1;1
049;Coslada;1;001;U;523;0;0;523;370;1;1;5;371;87;93;1;0;97;0;3;44;12;0;0;19;0;1;2;1;5;0;0
049;Coslada;1;002;A;591;0;0;591;431;2;6;2;433;84;118;3;0;113;0;0;49;11;0;0;32;0;1;2;0;4;1;7
049;Coslada;1;002;B;529;0;0;529;368;1;5;4;369;65;118;1;0;101;0;0;30;8;0;0;28;0;0;0;0;7;0;2
049;Coslada;1;003;U;705;0;0;705;495;1;8;4;496;140;137;1;0;101;0;0;56;10;0;0;25;0;1;0;1;6;3;3
049;Coslada;1;004;A;687;0;0;687;491;0;8;9;491;112;123;3;0;109;0;0;59;15;0;0;30;0;1;0;1;11;5;5
049;Coslada;1;004;B;768;0;0;768;570;2;12;17;572;136;145;3;0;130;0;1;63;10;0;0;34;0;0;4;1;11;2;3
049;Coslada;1;005;U;815;0;0;815;589;1;6;5;590;125;159;2;0;160;1;0;65;11;0;1;38;0;3;2;3;4;0;5
049;Coslada;1;006;A;570;0;0;570;402;2;2;3;404;88;140;3;0;95;0;0;31;5;0;0;30;0;0;3;1;1;0;2
049;Coslada;1;006;B;563;1;0;564;397;1;8;1;398;69;148;0;0;101;0;0;37;6;1;1;21;0;0;0;2;2;0;1
049;Coslada;1;007;A;837;0;0;837;614;0;4;11;614;143;175;5;1;137;2;0;64;15;1;0;43;0;1;1;1;9;0;1
049;Coslada;1;007;B;828;0;0;828;599;1;6;4;600;175;166;1;1;119;0;0;62;15;0;0;32;1;2;1;2;12;1;0
049;Coslada;1;008;U;731;0;0;731;490;1;3;3;491;140;135;2;0;105;1;0;51;10;5;0;26;0;1;1;1;6;0;1
049;Coslada;1;009;U;705;0;0;705;460;2;2;4;462;138;137;1;0;101;0;0;37;4;2;1;27;0;0;1;0;4;0;3
049;Coslada;1;010;U;820;0;0;820;556;1;6;0;557;154;197;2;0;95;0;0;40;16;0;0;38;0;0;1;0;6;0;2
049;Coslada;1;011;U;518;0;0;518;363;1;4;3;364;94;114;0;0;82;0;0;34;4;1;0;13;1;0;0;0;12;0;2
049;Coslada;1;013;U;928;0;0;928;597;2;13;2;599;136;220;0;0;116;0;0;48;10;0;1;34;0;1;1;2;11;2;2
049;Coslada;1;014;U;639;0;0;639;414;1;5;3;415;88;137;1;1;100;0;0;23;5;0;0;37;1;1;1;3;5;3;1
049;Coslada;1;015;U;866;0;0;866;555;1;4;13;556;130;173;3;0;138;0;0;39;15;0;0;28;0;0;0;0;11;1;1
049;Coslada;1;016;U;711;0;0;711;534;1;7;6;535;182;128;3;0;114;0;0;51;9;1;1;22;1;2;1;1;3;0;3
049;Coslada;1;017;U;1004;0;0;1004;757;1;6;10;758;186;209;3;0;162;2;1;90;24;0;1;44;0;0;1;3;11;0;5
049;Coslada;1;018;A;535;0;0;535;391;1;4;3;392;133;99;0;0;78;0;0;38;5;0;2;16;0;1;1;0;9;1;2
049;Coslada;1;018;B;583;0;0;583;456;2;4;11;458;133;107;1;0;84;0;0;62;11;0;0;33;1;2;1;0;4;0;4
049;Coslada;1;019;A;547;0;0;547;447;1;11;7;448;101;115;1;0;88;0;2;82;17;0;0;15;0;1;0;0;8;0;0
049;Coslada;1;019;B;477;0;0;477;362;1;7;6;363;92;81;1;0;63;0;0;89;8;0;0;6;0;1;0;0;6;1;2
049;Coslada;1;020;U;886;0;0;886;657;1;7;10;658;110;149;7;1;197;0;0;98;15;0;1;41;0;1;3;1;14;2;1
049;Coslada;1;021;A;727;0;0;727;538;1;7;13;539;141;153;1;0;74;0;0;108;8;0;0;24;1;0;0;0;5;3;1
049;Coslada;1;021;B;789;0;0;789;586;1;8;11;587;163;156;1;1;106;0;0;95;10;0;0;27;0;0;0;0;4;2;3
049;Coslada;1;022;A;595;0;0;595;469;1;4;10;470;132;86;0;0;116;0;0;67;16;3;0;26;0;0;0;0;7;0;3
049;Coslada;1;022;B;555;0;0;555;442;0;10;7;442;129;95;1;0;83;0;1;64;14;1;0;28;0;1;0;0;7;0;1
049;Coslada;1;023;A;564;0;0;564;444;1;6;2;445;83;110;0;0;136;0;0;62;14;0;0;25;0;0;0;0;5;1;1
049;Coslada;1;023;B;582;0;0;582;478;2;7;2;480;87;120;1;0;124;0;0;88;10;0;0;30;0;1;1;1;6;0;2
049;Coslada;1;024;A;722;0;0;722;558;2;11;12;560;117;134;0;0;130;0;0;101;11;0;0;32;0;1;1;0;8;0;2
049;Coslada;1;024;B;768;0;0;768;601;1;5;19;602;122;131;5;0;143;0;0;126;14;0;0;30;0;0;0;0;4;1;2
049;Coslada;2;001;A;604;0;0;604;415;1;7;6;416;95;102;2;0;90;1;0;63;9;2;1;25;1;1;0;4;3;0;4
049;Coslada;2;001;B;619;0;0;619;448;2;8;7;450;92;131;3;0;110;0;0;41;11;1;0;31;0;0;0;3;9;0;3
049;Coslada;2;002;U;868;0;0;868;600;2;2;7;602;131;187;2;0;139;0;0;64;22;2;0;33;0;2;0;0;10;1;0
049;Coslada;2;003;U;807;0;0;807;544;0;4;8;544;116;189;5;0;130;0;0;49;4;0;0;32;0;1;1;0;4;1;0
049;Coslada;2;004;A;601;0;0;601;426;1;6;3;427;63;127;2;0;117;0;1;51;8;0;0;34;0;1;1;1;9;0;3
049;Coslada;2;004;B;620;0;0;620;439;2;4;11;441;90;106;0;1;144;0;0;41;6;0;0;29;0;1;0;1;6;0;1
049;Coslada;2;005;A;902;0;0;902;644;1;6;8;645;152;150;3;0;176;0;0;90;8;0;0;41;0;0;1;1;7;1;1
049;Coslada;2;005;B;829;0;0;829;588;1;4;9;589;129;144;4;0;158;0;2;68;19;0;1;38;0;1;2;2;4;0;4
049;Coslada;2;006;A;967;0;0;967;678;1;12;17;679;160;188;0;0;169;0;1;67;13;1;3;33;0;0;3;0;12;0;0
049;Coslada;2;006;B;964;0;0;964;666;1;6;7;667;165;194;2;0;160;0;0;68;23;1;0;29;0;0;2;0;8;2;0
049;Coslada;2;007;U;505;0;0;505;347;0;3;2;347;102;98;4;0;60;0;0;26;4;0;0;31;0;0;3;0;10;1;3
049;Coslada;2;008;U;785;0;0;785;490;2;8;7;492;106;162;3;0;92;0;0;52;6;1;0;34;0;0;3;2;8;3;5
049;Coslada;2;009;U;694;0;0;694;474;2;1;1;476;104;139;0;0;120;1;1;46;9;0;1;27;1;1;1;2;14;0;7
049;Coslada;2;010;U;763;0;0;763;500;0;7;4;500;95;160;5;1;119;0;0;53;10;0;0;33;0;0;3;2;6;1;1
049;Coslada;2;011;U;771;0;0;771;512;1;3;5;513;137;157;2;1;110;2;0;37;13;0;0;34;0;0;1;1;6;1;3
049;Coslada;2;012;U;895;0;0;895;572;1;8;2;573;113;177;8;0;137;0;0;58;11;1;0;44;0;0;3;1;9;0;1
